Date Issue,Location,Comment,License Plate,Type,Ticket #,Tick_Num
02/12/2024 01:23 PM,LANGDON ST,METERS ENFORCED 8AM-6PM MON-SAT,AFA2883,009 EXPIRED METER (ON STREET),24P0700168,168
02/12/2024 01:26 PM,LANGDON ST,METERS ENFORCED 8AM-6PM MON-SAT,EB34633,009 EXPIRED METER (ON STREET),24P0700169,169
02/12/2024 01:30 PM,LANGDON ST,METERS ENFORCED 8AM-6PM MON-SAT,TPX4151,009 EXPIRED METER (ON STREET),24P0700170,170
02/12/2024 01:36 PM,LAKE ST,METERS ENFORCED 8AM-6PM MON-SAT,LPX0566,009 EXPIRED METER (ON STREET),24P0700171,171
02/12/2024 01:37 PM,LAKE ST,16 - NO DIS PERMIT VISIBLE IN VEH,AVP5897,016 DISABLED PARKING VIOLATION,24P0700172,172
02/12/2024 02:52 PM,GILMAN ST,METERS ENFORCED 8AM-6PM MON-SAT,ATF9222,009 EXPIRED METER (ON STREET),24P0700173,173
02/12/2024 02:53 PM,GILMAN ST,METERS ENFORCED 8AM-6PM MON-SAT,AKN7515,009 EXPIRED METER (ON STREET),24P0700174,174
02/12/2024 02:56 PM,GILMAN ST,METERS ENFORCED 8AM-6PM MON-SAT,AWB5992,009 EXPIRED METER (ON STREET),24P0700175,175
02/12/2024 02:58 PM,GILMAN ST,METERS ENFORCED 8AM-6PM MON-SAT,ARJ1505,009 EXPIRED METER (ON STREET),24P0700176,176
02/12/2024 03:03 PM,FRANCES ST,LIMIT 25 MINUTES,ADW9661,010 OVER TIME LIMIT AT SAME METER,24P0700177,177
02/12/2024 03:29 PM,LAKE ST,METERS ENFORCED 8AM-6PM MON-SAT,79675G2,009 EXPIRED METER (ON STREET),24P0700178,178
02/12/2024 05:24 PM,HAYES RD,NO PARKING THIS SIDE,AGE8894,075 RESTRICTED BY SIGNS,24P0700179,179
02/14/2024 11:44 AM,SOUTH ST,NO PARKING HERE TO CORNER W/ARROW,936TCP,075 RESTRICTED BY SIGNS,24P0700180,180
02/14/2024 03:54 PM,REGENT ST,SIGN(S) PROPERLY POSTED,AKN7515,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P0700181,181
02/14/2024 03:58 PM,REGENT ST,SIGN(S) PROPERLY POSTED,BGE311,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P0700182,182
02/14/2024 05:05 PM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,AHJ8188,001 EXPIRED METER (MUN. LOT),24P0700183,183
02/14/2024 05:07 PM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,ALA5889,001 EXPIRED METER (MUN. LOT),24P0700184,184
02/14/2024 05:10 PM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,BLKWELL,001 EXPIRED METER (MUN. LOT),24P0700185,185
02/14/2024 05:11 PM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,APK1638,001 EXPIRED METER (MUN. LOT),24P0700186,186
02/14/2024 05:13 PM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,UC9095,001 EXPIRED METER (MUN. LOT),24P0700187,187
02/14/2024 05:16 PM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,449ZZT,001 EXPIRED METER (MUN. LOT),24P0700188,188
02/15/2024 11:33 AM,BLOUNT ST,100% IN VIOLATION,ACW1873,029 TERRACE (BETWEEN SIDEWALK & CURB),24P0700189,189
02/15/2024 01:09 PM,WASHINGTON AVE,CHALKED/TIMED AT 11:07AM,708HVH,005 2 HR LIMIT DURING POSTED TIMES,24P0700190,190
02/15/2024 01:24 PM,WILSON ST,CHALKED/TIMED AT 11:14AM,ASZ1670,005 2 HR LIMIT DURING POSTED TIMES,24P0700191,191
02/15/2024 01:26 PM,WILSON ST,CHALKED/TIMED AT 11:14AM,ANT6535,005 2 HR LIMIT DURING POSTED TIMES,24P0700192,192
02/15/2024 01:28 PM,WILSON ST,CHALKED/TIMED AT 11:14AM,AWG8396,005 2 HR LIMIT DURING POSTED TIMES,24P0700193,193
02/15/2024 01:33 PM,WILSON ST,CHALKED/TIMED AT 11:14AM,AVC7430,005 2 HR LIMIT DURING POSTED TIMES,24P0700194,194
02/15/2024 01:55 PM,DAYTON ST,CHALKED/TIMED AT 11:28AM,AFL2870,005 2 HR LIMIT DURING POSTED TIMES,24P0700195,195
02/15/2024 02:01 PM,DAYTON ST,CHALKED/TIMED AT 11:28AM,AUE6457,005 2 HR LIMIT DURING POSTED TIMES,24P0700196,196
02/15/2024 02:07 PM,DAYTON ST,CHALKED/TIMED AT 11:28AM,AUC5120,005 2 HR LIMIT DURING POSTED TIMES,24P0700197,197
02/15/2024 02:12 PM,DAYTON ST,CHALKED/TIMED AT 11:28AM,521PVY,005 2 HR LIMIT DURING POSTED TIMES,24P0700198,198
02/15/2024 02:14 PM,DAYTON ST,CHALKED/TIMED AT 11:28AM,ARY5349,005 2 HR LIMIT DURING POSTED TIMES,24P0700199,199
02/15/2024 02:16 PM,DAYTON ST,CHALKED/TIMED AT 11:28AM,D6403GE,005 2 HR LIMIT DURING POSTED TIMES,24P0700200,200
02/15/2024 02:21 PM,DAYTON ST,CHALKED/TIMED AT 11:28AM,AVC7329,005 2 HR LIMIT DURING POSTED TIMES,24P0700201,201
02/15/2024 02:25 PM,DAYTON ST,CHALKED/TIMED AT 11:28AM,ANX6898,005 2 HR LIMIT DURING POSTED TIMES,24P0700202,202
02/15/2024 02:29 PM,DAYTON ST,CHALKED/TIMED AT 11:28AM,132FTT,005 2 HR LIMIT DURING POSTED TIMES,24P0700203,203
02/15/2024 02:51 PM,BLOUNT ST,CHALKED/TIMED AT 11:36AM,ATB1021,005 2 HR LIMIT DURING POSTED TIMES,24P0700204,204
02/15/2024 03:05 PM,MAIN ST,CHALKED/TIMED AT 12:50PM,BLKFEET,005 2 HR LIMIT DURING POSTED TIMES,24P0700205,205
02/15/2024 03:06 PM,MAIN ST,CHALKED/TIMED AT 12:50PM,315YYN,005 2 HR LIMIT DURING POSTED TIMES,24P0700206,206
02/15/2024 03:10 PM,LIVINGSTON ST,CHALKED/TIMED AT 12:55PM,AHY6986,005 2 HR LIMIT DURING POSTED TIMES,24P0700207,207
02/15/2024 03:12 PM,LIVINGSTON ST,CHALKED/TIMED AT 12:55PM,UG3272,005 2 HR LIMIT DURING POSTED TIMES,24P0700208,208
02/15/2024 03:14 PM,LIVINGSTON ST,CHALKED/TIMED AT 12:55PM,ADM3385,005 2 HR LIMIT DURING POSTED TIMES,24P0700209,209
02/15/2024 03:16 PM,LIVINGSTON ST,CHALKED/TIMED AT 12:55PM,XE49332,005 2 HR LIMIT DURING POSTED TIMES,24P0700210,210
02/15/2024 03:18 PM,LIVINGSTON ST,CHALKED/TIMED AT 12:55PM,AGJ6315,005 2 HR LIMIT DURING POSTED TIMES,24P0700211,211
02/15/2024 03:22 PM,LIVINGSTON ST,CHALKED/TIMED AT 12:55PM,444VTH,005 2 HR LIMIT DURING POSTED TIMES,24P0700212,212
02/15/2024 03:28 PM,LIVINGSTON ST,CHALKED/TIMED AT 12:55PM,507YHE,005 2 HR LIMIT DURING POSTED TIMES,24P0700213,213
02/15/2024 03:34 PM,WASHINGTON AVE,CHALKED/TIMED AT 1PM,ADR8491,006 1 HR LIMIT DURING POSTED TIMES,24P0700214,214
02/16/2024 11:59 AM,SCOTT LN,CHALKED/NOTED ON 2/14/24 AT 11:30AM,AGA4094,TOW TOW FEE,24P0700215,215
02/16/2024 11:59 AM,SCOTT LN,CHALKED/NOTED ON 2/14/24 AT 11:30AM,AGA4094,036 ABANDONMENT 48 HRS-PUB/PRIV,24P0700216,216
02/16/2024 12:05 PM,SCOTT LN,CHALKED/NOTED ON 2/14/24 AT 11:30AM,AGA4094,004 STREET STORAGE(48 HR LIMIT),24P0700217,217
02/17/2024 10:56 AM,DOTY ST,NO PARKING HERE TO DRIVEWAY W/ARROW,AUN2759,075 RESTRICTED BY SIGNS,24P0700218,218
02/17/2024 12:00 PM,JOHNSON ST,APPROXIMATELY 7 FT IN FRONT OF DRIVEWAY,ASJ6919,TOW TOW FEE,24P0700219,219
02/17/2024 12:00 PM,JOHNSON ST,APPROXIMATELY 7 FT IN FRONT OF DRIVEWAY,ASJ6919,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P0700220,220
02/17/2024 02:23 PM,WEST LAWN AVE,APPROXIMATELY 3 FT IN FRONT OF DRIVEWAY,EB75536,TOW TOW FEE,24P0700221,221
02/17/2024 02:23 PM,WEST LAWN AVE,APPROXIMATELY 3 FT IN FRONT OF DRIVEWAY,EB75536,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P0700222,222
02/19/2024 10:36 AM,DUNN PL,NO PARKING 8AM-NOON MONDAYS W/ARROWS,AKM8398,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700223,223
02/19/2024 10:44 AM,FRAZER PL,NO PARKING 8AM-NOON MONDAYS W/ARROWS,ABU6257,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700224,224
02/19/2024 10:50 AM,FLOYD PL,NO PARKING 8AM-NOON MONDAYS W/ARROWS,262XZN,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700225,225
02/19/2024 11:09 AM,DRAKE ST,NO PARKING 10:30AM-2PM MONDAYS W/ARROWS,UN6358,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700226,226
02/19/2024 11:14 AM,WEST SHORE DR,NO PARKING 10:30AM-2PM MONDAYS W/ARROWS,TA9534,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700227,227
02/19/2024 11:16 AM,WEST SHORE DR,NO PARKING 10:30AM-2PM MONDAYS W/ARROWS,MX5890,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700228,228
02/19/2024 11:18 AM,WEST SHORE DR,NO PARKING 10:30AM-2PM MONDAYS W/ARROWS,437YEW,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700229,229
02/19/2024 11:32 AM,WEST SHORE DR,NO PARKING 10:30AM-2PM MONDAYS W/ARROWS,UG8668,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P0700230,230
02/19/2024 11:38 AM,SOUTH SHORE DR,NO PARKING 10:30AM-2PM MONDAYS W/ARROWS,XE52152,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700231,231
02/19/2024 11:51 AM,LAKESIDE ST,NO PARKING 10:30AM-2PM MONDAYS W/ARROWS,ATP7549,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700232,232
02/19/2024 11:54 AM,LAKESIDE ST,NO PARKING 10:30AM-2PM MONDAYS W/ARROWS,712THG,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700233,233
02/20/2024 02:55 PM,CAROMAR DR,NSSP W/ARROW,AUM7132,063 NO STOPPING STANDING OR PARKING,24P0700234,234
02/20/2024 02:56 PM,CAROMAR DR,NSSP W/ARROW AT 2:30 PM,AUM7132,063 NO STOPPING STANDING OR PARKING,24P0700235,235
02/20/2024 02:58 PM,CLIFDEN DR,NSSP W/ARROW AT 2:37 PM,ATB4260,063 NO STOPPING STANDING OR PARKING,24P0700236,236
02/20/2024 03:03 PM,CLIFDEN DR,NO PARKING 7:30AM-4:30PM ON SCHOOL DAYS,AEW8326,067 SCHOOL ZONE 7:30A-4:30P,24P0700237,237
02/20/2024 03:04 PM,CLIFDEN DR,NO PARKING 7:30AM-4:30PM ON SCHOOL DAYS AT 2:37PM,AEW8326,067 SCHOOL ZONE 7:30A-4:30P,24P0700238,238
02/20/2024 03:06 PM,CLIFDEN DR,NO PARKING 7:30AM-4:30PM ON SCHOOL DAYS AT 2:37PM,563KMT,067 SCHOOL ZONE 7:30A-4:30P,24P0700239,239
02/20/2024 03:09 PM,CLIFDEN DR,NO PARKING 7:30AM-4:30PM ON SCHOOL DAYS AT 2:38PM,AFC6969,067 SCHOOL ZONE 7:30A-4:30P,24P0700240,240
02/20/2024 03:11 PM,CLIFDEN DR,NO PARKING 7:30AM-4:30PM ON SCHOOL DAYS AT 2:39PM,AAC6578,067 SCHOOL ZONE 7:30A-4:30P,24P0700241,241
02/20/2024 03:13 PM,CLIFDEN DR,NO PARKING 7:30AM-4:30PM ON SCHOOL DAYS AT 2:39PM,ACS5808,067 SCHOOL ZONE 7:30A-4:30P,24P0700242,242
02/20/2024 04:24 PM,WAUKESHA ST,NO STOPPING STANDING OR PARKING W/ARROW AT 3:57PM,NMX607,063 NO STOPPING STANDING OR PARKING,24P0700243,243
02/20/2024 04:30 PM,WAUKESHA ST,NP DROP OFF PICK UP ONLY WHILE VEH ATTENDED 7:30A-4:30P AT 4:04PM,AVS6262,067 SCHOOL ZONE 7:30A-4:30P,24P0700244,244
02/20/2024 04:32 PM,WAUKESHA ST,NP DROP OFF PICK UP ONLY WHILE VEH ATTENDED 7:30A-4:30P AT 4:05PM,AJN9111,067 SCHOOL ZONE 7:30A-4:30P,24P0700245,245
02/21/2024 10:51 AM,LAKE ST,24 HOUR TRUCK LOADING ZONE W/ARROW,APZ3110,088 TRUCK LOADING ZONE-REGISTERED TRUCKS ONLY,24P0700246,246
02/21/2024 11:39 AM,MARION ST,NO PARKING HERE TO CORNER W/ARROW,RT6709,075 RESTRICTED BY SIGNS,24P0700247,247
02/21/2024 12:01 PM,FRANCES ST,NO PARKING IN THIS COURT,AMG3389,075 RESTRICTED BY SIGNS,24P0700248,248
02/21/2024 12:09 PM,LAKELAWN PL,100% IN VIOLATION,EGE9436,W058 WARNING - NO STOP/STAND/PARK ON SIDEWALK,24P0700249,249
02/21/2024 12:31 PM,FRANCES ST,NSSP TUESDAY 5PM- MONDAY MIDNIGHT ENTIRE BLOCK,Not Found,063 NO STOPPING STANDING OR PARKING,24P0700250,250
02/21/2024 12:34 PM,FRANCES ST,NSSP TUESDAY 5PM- MONDAY MIDNIGHT ENTIRE BLOCK,Not Found,063 NO STOPPING STANDING OR PARKING,24P0700251,251
02/21/2024 12:36 PM,FRANCES ST,NSSP TUESDAY 5PM- MONDAY MIDNIGHT ENTIRE BLOCK,C780Z,063 NO STOPPING STANDING OR PARKING,24P0700252,252
02/21/2024 12:38 PM,FRANCES ST,NSSP TUESDAY 5PM- MONDAY MIDNIGHT ENTIRE BLOCK,B695A,W063 WARNING - NO STOPPING STANDING OR PARKING,24P0700253,253
02/21/2024 12:54 PM,LAKE ST,NSSP W/ARROW,DS15572,063 NO STOPPING STANDING OR PARKING,24P0700254,254
02/21/2024 01:20 PM,JENIFER ST,LIC PLATE STICKERS BOT UPDATED,AHK3712,W050 WARNING - UNREG.VEH/IMPROPER DISPLAY,24P0700255,255
02/21/2024 01:25 PM,JENIFER ST,LIC PLATES EXPIRED,AMX8086,050 UNREG.VEH/IMPROPER DISPLAY,24P0700256,256
02/21/2024 01:32 PM,JENIFER ST,LIC PLATES EXPIRED,ARU1748,050 UNREG.VEH/IMPROPER DISPLAY,24P0700257,257
02/21/2024 01:33 PM,JENIFER ST,LIC PLATES EXPIRED,ARU1748,W050 WARNING - UNREG.VEH/IMPROPER DISPLAY,24P0700258,258
02/21/2024 03:52 PM,MEADOWLARK DR,NO PARKING 7:30AM-4:30PM ON SCHOOL DAYS W/ARROW AT 3:37PM,AFG6075,067 SCHOOL ZONE 7:30A-4:30P,24P0700259,259
02/21/2024 03:54 PM,MEADOWLARK DR,NO PARKING 7:30AM-4:30PM ON SCHOOL DAYS W/ARROW AT 3:38PM,ABS6397,067 SCHOOL ZONE 7:30A-4:30P,24P0700260,260
02/21/2024 04:10 PM,MEADOWLARK DR,NSSP W/ARROW AT 3:31 PM,AKZ8229,063 NO STOPPING STANDING OR PARKING,24P0700261,261
02/21/2024 04:18 PM,MEADOWLARK DR,NSSP W/ARROW AT 3:30 PM,AVH3680,063 NO STOPPING STANDING OR PARKING,24P0700262,262
02/21/2024 04:24 PM,MEADOWLARK DR,NSSP W/ARROW AT 3:30 PM,AAU6015,063 NO STOPPING STANDING OR PARKING,24P0700263,263
02/21/2024 04:59 PM,PINNEY ST,BLOCKING CROSSWALK,AST2722,074 LESS 15' OF CROSSWALK,24P0700264,264
02/22/2024 11:01 AM,MIFFLIN ST,NO PARKING 9AM TO NOON THURSDAYS,ABW3677,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700265,265
02/22/2024 11:03 AM,MIFFLIN ST,NO PARKING 9AM TO NOON THURSDAYS,CVWX336,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700266,266
02/22/2024 11:05 AM,MIFFLIN ST,NO PARKING 9AM TO NOON THURSDAYS,AVF8860,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700267,267
02/22/2024 11:05 AM,MIFFLIN ST,NO PARKING 9AM TO NOON THURSDAYS,ALA9603,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700268,268
02/22/2024 11:08 AM,MIFFLIN ST,NO PARKING 9AM TO NOON THURSDAYS,ASF2084,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700269,269
02/22/2024 11:10 AM,MIFFLIN ST,NO PARKING 9AM TO NOON THURSDAYS,ADY5939,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700270,270
02/22/2024 11:18 AM,MIFFLIN ST,NO PARKING 9AM TO NOON THURSDAYS,AAH4801,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700271,271
02/22/2024 11:20 AM,MIFFLIN ST,NO PARKING 9AM TO NOON THURSDAYS,AGN7604,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700272,272
02/22/2024 11:25 AM,BEDFORD ST,NO PARKING 9AM TO NOON THURSDAYS,DE63798,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700273,273
02/22/2024 11:27 AM,BEDFORD ST,NO PARKING 9AM TO NOON THURSDAYS,ASY3302,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700274,274
02/22/2024 11:29 AM,BEDFORD ST,NO PARKING 9AM TO NOON THURSDAYS,9PJA79,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700275,275
02/22/2024 11:31 AM,BEDFORD ST,NO PARKING 9AM TO NOON THURSDAYS,AHJ8138,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700276,276
02/22/2024 11:32 AM,BEDFORD ST,NO PARKING 9AM TO NOON THURSDAYS,AFP9413,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0700277,277
02/22/2024 02:31 PM,WILSON ST,CHALKED/TIMED AT 12:18PM,703SWY,005 2 HR LIMIT DURING POSTED TIMES,24P0700278,278
02/22/2024 02:34 PM,WILSON ST,CHALKED/TIMED AT 12:18PM,550VAC,005 2 HR LIMIT DURING POSTED TIMES,24P0700279,279
02/22/2024 02:37 PM,WILSON ST,CHALKED/TIMED AT 12:18PM,AEA7910,005 2 HR LIMIT DURING POSTED TIMES,24P0700280,280
02/22/2024 02:39 PM,WILSON ST,CHALKED/TIMED AT 12:18PM,ASB5576,005 2 HR LIMIT DURING POSTED TIMES,24P0700281,281
02/22/2024 02:48 PM,DOTY ST,CHALKED/TIMED AT 12:38PM,130VNG,005 2 HR LIMIT DURING POSTED TIMES,24P0700282,282
02/22/2024 02:50 PM,DOTY ST,CHALKED/TIMED AT 12:38PM,ASP4787,005 2 HR LIMIT DURING POSTED TIMES,24P0700283,283
02/22/2024 02:51 PM,DOTY ST,CHALKED/TIMED AT 12:38PM,AKT4779,005 2 HR LIMIT DURING POSTED TIMES,24P0700284,284
02/22/2024 02:56 PM,DOTY ST,CHALKED/TIMED AT 12:44PM,AWH9660,005 2 HR LIMIT DURING POSTED TIMES,24P0700285,285
02/22/2024 02:59 PM,DOTY ST,CHALKED/TIMED AT 12:44PM,AGA9694,005 2 HR LIMIT DURING POSTED TIMES,24P0700286,286
02/22/2024 03:01 PM,DOTY ST,CHALKED/TIMED AT 12:44PM,ARF1629,005 2 HR LIMIT DURING POSTED TIMES,24P0700287,287
02/22/2024 03:03 PM,DOTY ST,CHALKED/TIMED AT 12:44PM,148YYF,005 2 HR LIMIT DURING POSTED TIMES,24P0700288,288
02/22/2024 03:05 PM,DOTY ST,CHALKED/TIMED AT 12:44PM,226ZJK,005 2 HR LIMIT DURING POSTED TIMES,24P0700289,289
02/22/2024 03:08 PM,MAIN ST,CHALKED/TIMED AT 12:52PM,ASD6614,005 2 HR LIMIT DURING POSTED TIMES,24P0700290,290
02/22/2024 03:09 PM,MAIN ST,CHALKED/TIMED AT 12:52PM,ALK5565,005 2 HR LIMIT DURING POSTED TIMES,24P0700291,291
02/22/2024 03:11 PM,MAIN ST,CHALKED/TIMED AT 12:52PM,P80SAA,005 2 HR LIMIT DURING POSTED TIMES,24P0700292,292
02/22/2024 03:11 PM,MAIN ST,CHALKED/TIMED AT 12:52PM,AGU4892,005 2 HR LIMIT DURING POSTED TIMES,24P0700293,293
02/22/2024 03:19 PM,MAIN ST,CHALKED/TIMED AT 1:05PM,AFY6524,005 2 HR LIMIT DURING POSTED TIMES,24P0700294,294
02/22/2024 03:20 PM,MAIN ST,CHALKED/TIMED AT 1:05PM,KC4586,005 2 HR LIMIT DURING POSTED TIMES,24P0700295,295
02/22/2024 03:23 PM,MAIN ST,CHALKED/TIMED AT 1:05PM,AED8064,005 2 HR LIMIT DURING POSTED TIMES,24P0700296,296
02/22/2024 03:26 PM,MAIN ST,CHALKED/TIMED AT 1:05PM,ASC1654,005 2 HR LIMIT DURING POSTED TIMES,24P0700297,297
02/22/2024 03:29 PM,MAIN ST,CHALKED/TIMED AT 1:05PM,W1514V,005 2 HR LIMIT DURING POSTED TIMES,24P0700298,298
02/22/2024 03:31 PM,MAIN ST,CHALKED/TIMED AT 1:05PM,AMS6851,005 2 HR LIMIT DURING POSTED TIMES,24P0700299,299
02/22/2024 03:32 PM,MAIN ST,CHALKED/TIMED AT 1:05PM,AMS6851,005 2 HR LIMIT DURING POSTED TIMES,24P0700300,300
02/22/2024 03:34 PM,MAIN ST,CHALKED/TIMED AT 1:05PM,AGC2114,005 2 HR LIMIT DURING POSTED TIMES,24P0700301,301
02/22/2024 05:30 PM,ODANA RD,SIGN(S) PROPERLY POSTED,ERQ2812,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P0700302,302
02/23/2024 10:48 AM,DAYTON ST,NO STOPPING STANDING OR PARKING W/ARROW,ABX2757,063 NO STOPPING STANDING OR PARKING,24P0700303,303
02/23/2024 11:11 AM,JOHNSON ST,SIGN(S) PROPERLY POSTED,AWG8654,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P0700304,304
02/23/2024 11:14 AM,JOHNSON ST,SIGN(S) PROPERLY POSTED,ATK4745,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P0700305,305
02/23/2024 12:28 PM,FRANCES ST,NSSP TUESDAY 5PM-MONDAY MIDNIGHT ENTIRE BLOCK,D42394,151 RESTRICTED BY TEMP POSTING/BAGGED METER,24P0700306,306
02/23/2024 12:45 PM,LAKE ST,24 HOUR TRUCK LOADING ZONE W/ARROW,AJE1828,088 TRUCK LOADING ZONE-REGISTERED TRUCKS ONLY,24P0700307,307
02/23/2024 02:24 PM,WISCONSIN AVE,"NP FRI FEB 23-SAT FEB 24, 2024 2/23(1PM)-2/24(MIDNIGHT)",Not Found,TOW TOW FEE,24P0700308,308
02/23/2024 02:24 PM,WISCONSIN AVE,"NP FRI FEB 23-SAT FEB 24, 2024 2/23(1PM)-2/24(MIDNIGHT)",Not Found,151 RESTRICTED BY TEMP POSTING/BAGGED METER,24P0700309,309
02/23/2024 02:26 PM,WISCONSIN AVE,"NP FRI FEB 23-SAT FEB 24, 2024 2/23(1PM)-2/24(MIDNIGHT)",ASY3302,TOW TOW FEE,24P0700310,310
02/23/2024 02:26 PM,WISCONSIN AVE,"NP FRI FEB 23-SAT FEB 24, 2024 2/23(1PM)-2/24(MIDNIGHT)",ASY3302,151 RESTRICTED BY TEMP POSTING/BAGGED METER,24P0700311,311
02/23/2024 03:12 PM,JOHNSON ST,NSSP 3P-6P,APY2461,TOW TOW FEE,24P0700312,312
02/23/2024 03:12 PM,JOHNSON ST,NSSP 3P-6P,APY2461,101 NO STOP/STAND/PARK 3P-5:30P OR 3P-6P,24P0700313,313
02/23/2024 03:17 PM,JOHNSON ST,NSSP 3P-6P,AJV9454,TOW TOW FEE,24P0700314,314
02/23/2024 03:17 PM,JOHNSON ST,NSSP 3P-6P,AJV9454,101 NO STOP/STAND/PARK 3P-5:30P OR 3P-6P,24P0700315,315
02/23/2024 04:05 PM,WILLIAMSON ST,NSSP 4P-5:30P,ARG4609,TOW TOW FEE,24P0700316,316
02/23/2024 04:05 PM,WILLIAMSON ST,NSSP 4P-5:30P,ARG4609,103 STOP/STAND/PARK 4P-5:30P OR 4P-6P,24P0700317,317
02/23/2024 04:12 PM,WILLIAMSON ST,NSSP 4P-5:30P,733YKE,TOW TOW FEE,24P0700318,318
02/23/2024 04:12 PM,WILLIAMSON ST,NSSP 4P-5:30P,733YKE,103 STOP/STAND/PARK 4P-5:30P OR 4P-6P,24P0700319,319
02/23/2024 04:15 PM,WILLIAMSON ST,NSSP 4P-5:30P,ADP4471,TOW TOW FEE,24P0700320,320
02/23/2024 04:15 PM,WILLIAMSON ST,NSSP 4P-5:30P,ADP4471,103 STOP/STAND/PARK 4P-5:30P OR 4P-6P,24P0700321,321
02/23/2024 04:16 PM,WILLIAMSON ST,NSSP 4P-5:30P,ADP4471,TOW TOW FEE,24P0700322,322
02/23/2024 04:16 PM,WILLIAMSON ST,NSSP 4P-5:30P,ADP4471,103 STOP/STAND/PARK 4P-5:30P OR 4P-6P,24P0700323,323
02/26/2024 01:07 PM,DAYTON ST,CHALKED/TIMED AT 10:50PM,559UTH,005 2 HR LIMIT DURING POSTED TIMES,24P0700324,324
02/26/2024 01:15 PM,DAYTON ST,CHALKED/TIMED AT 10:50PM,AHW2892,005 2 HR LIMIT DURING POSTED TIMES,24P0700325,325
02/26/2024 01:19 PM,DAYTON ST,CHALKED/TIMED AT 10:50PM,403YJT,005 2 HR LIMIT DURING POSTED TIMES,24P0700326,326
02/26/2024 01:22 PM,DAYTON ST,CHALKED/TIMED AT 10:50PM,AGA1624,005 2 HR LIMIT DURING POSTED TIMES,24P0700327,327
02/26/2024 01:25 PM,DAYTON ST,CHALKED/TIMED AT 10:55PM,10155FH,005 2 HR LIMIT DURING POSTED TIMES,24P0700328,328
02/26/2024 01:27 PM,DAYTON ST,CHALKED/TIMED AT 10:55PM,442LLR,005 2 HR LIMIT DURING POSTED TIMES,24P0700329,329
02/26/2024 01:35 PM,BLOUNT ST,CHALKED/TIMED AT 11:25AM,AVW6013,005 2 HR LIMIT DURING POSTED TIMES,24P0700330,330
02/26/2024 01:39 PM,BLOUNT ST,100% IN VIOLATION,ACW1873,029 TERRACE (BETWEEN SIDEWALK & CURB),24P0700331,331
02/26/2024 01:42 PM,MIFFLIN ST,CHALKED/TIMED AT 11:26AM,ARJ1236,005 2 HR LIMIT DURING POSTED TIMES,24P0700332,332
02/26/2024 01:48 PM,LIVINGSTON ST,CHALKED/TIMED AT 11:40AM,ALB5682,005 2 HR LIMIT DURING POSTED TIMES,24P0700333,333
02/26/2024 01:51 PM,LIVINGSTON ST,CHALKED/TIMED AT 11:40AM,AUL5257,005 2 HR LIMIT DURING POSTED TIMES,24P0700334,334
02/26/2024 01:54 PM,LIVINGSTON ST,CHALKED/TIMED AT 11:40AM,AVC7329,005 2 HR LIMIT DURING POSTED TIMES,24P0700335,335
02/26/2024 01:55 PM,LIVINGSTON ST,CHALKED/TIMED AT 11:40AM,AVC7329,005 2 HR LIMIT DURING POSTED TIMES,24P0700336,336
