Date Issue,Location,Comment,License Plate,Type,Ticket #,Tick_Num
02/07/2024 10:32 AM,HANCOCK ST,2 HOUR PARKING-CHALKED AT 8:15 A.M.,ALP2153,005 2 HR LIMIT DURING POSTED TIMES,24P1200366,366
02/07/2024 10:34 AM,HANCOCK ST,2 HOUR PARKING-CHALKED AT 8:15 A.M.,15346ER,005 2 HR LIMIT DURING POSTED TIMES,24P1200367,367
02/07/2024 10:36 AM,HANCOCK ST,2 HOUR PARKING-CHALKED AT 8:15 A.M.,AMX8417,005 2 HR LIMIT DURING POSTED TIMES,24P1200368,368
02/07/2024 11:05 AM,GILMAN ST,2 HOUR PARKING-CHALKED AT 8:51 A.M.,ABN1902,005 2 HR LIMIT DURING POSTED TIMES,24P1200369,369
02/07/2024 11:11 AM,GILMAN ST,2 HOUR PARKING-CHALKED AT 8:51 A.M.,AUW8955,005 2 HR LIMIT DURING POSTED TIMES,24P1200370,370
02/07/2024 11:16 AM,GILMAN ST,2 HOUR PARKING-CHALKED AT 8:51 A.M.,ARK2487,005 2 HR LIMIT DURING POSTED TIMES,24P1200371,371
02/07/2024 11:20 AM,GILMAN ST,2 HOUR PARKING-CHALKED AT 8:51 A.M.,AMK7667,005 2 HR LIMIT DURING POSTED TIMES,24P1200372,372
02/07/2024 11:21 AM,GILMAN ST,2 HOUR PARKING-CHALKED AT 8:51 A.M.,AME4193,005 2 HR LIMIT DURING POSTED TIMES,24P1200373,373
02/07/2024 11:25 AM,GILMAN ST,2 HOUR PARKING-CHALKED AT 8:51 A.M.,ENU320,005 2 HR LIMIT DURING POSTED TIMES,24P1200374,374
02/07/2024 11:27 AM,GILMAN ST,2 HOUR PARKING-CHALKED AT 8:51 A.M.,247YXE,005 2 HR LIMIT DURING POSTED TIMES,24P1200375,375
02/07/2024 11:28 AM,GILMAN ST,2 HOUR PARKING-CHALKED AT 8:51 A.M.,AGT7956,005 2 HR LIMIT DURING POSTED TIMES,24P1200376,376
02/07/2024 11:31 AM,GILMAN ST,2 HOUR PARKING-CHALKED AT 8:51 A.M.,ANY6708,005 2 HR LIMIT DURING POSTED TIMES,24P1200377,377
02/07/2024 11:32 AM,GILMAN ST,2 HOUR PARKING-CHALKED AT 8:51 A.M.,AVL7614,005 2 HR LIMIT DURING POSTED TIMES,24P1200378,378
02/07/2024 11:36 AM,GILMAN ST,2 HOUR PARKING-CHALKED AT 8:51 A.M.,AMT4308,005 2 HR LIMIT DURING POSTED TIMES,24P1200379,379
02/07/2024 11:39 AM,GILMAN ST,2 HOUR PARKING-CHALKED AT 8:51 A.M.,AEX8895,005 2 HR LIMIT DURING POSTED TIMES,24P1200380,380
02/07/2024 11:42 AM,WISCONSIN AVE,2 HOUR PARKING-CHALKED AT 9:00 A.M.,ANJ8428,005 2 HR LIMIT DURING POSTED TIMES,24P1200381,381
02/07/2024 11:45 AM,WISCONSIN AVE,2 HOUR PARKING-CHALKED AT 9:00 A.M.,MMB549,005 2 HR LIMIT DURING POSTED TIMES,24P1200382,382
02/07/2024 11:47 AM,WISCONSIN AVE,2 HOUR PARKING-CHALKED AT 9:00 A.M.,36404U,005 2 HR LIMIT DURING POSTED TIMES,24P1200383,383
02/07/2024 12:37 PM,LANGDON ST,2 HOUR PARKING-CHALKED AT 9:07 A.M.,AEN9209,005 2 HR LIMIT DURING POSTED TIMES,24P1200384,384
02/07/2024 12:42 PM,HENRY ST,2 HOUR PARKING-CHALKED AT 9:15 A.M.,8WZG523,005 2 HR LIMIT DURING POSTED TIMES,24P1200385,385
02/07/2024 12:55 PM,HENRY ST,2 HOUR PARKING-CHALKED AT 9:15 A.M.,AKD5134,005 2 HR LIMIT DURING POSTED TIMES,24P1200386,386
02/07/2024 12:58 PM,HENRY ST,2 HOUR PARKING-CHALKED AT 9:15 A.M.,1SEV72,005 2 HR LIMIT DURING POSTED TIMES,24P1200387,387
02/07/2024 01:11 PM,CARROLL ST,2 HOUR PARKING-CHALKED AT 9:27 A.M.,AFT7427,005 2 HR LIMIT DURING POSTED TIMES,24P1200388,388
02/07/2024 01:15 PM,CARROLL ST,2 HOUR PARKING-CHALKED AT 9:27 A.M.,559JJL,005 2 HR LIMIT DURING POSTED TIMES,24P1200389,389
02/07/2024 01:22 PM,CARROLL ST,LIC PLATES ON WRONG VEH,559JJL,050 UNREG.VEH/IMPROPER DISPLAY,24P1200390,390
02/07/2024 01:32 PM,CARROLL ST,2 HOUR PARKING-CHALKED AT 9:27 A.M.,ASA4070,005 2 HR LIMIT DURING POSTED TIMES,24P1200391,391
02/07/2024 01:32 PM,CARROLL ST,2 HOUR PARKING-CHALKED AT 9:27 A.M.,ASA4070,TOW TOW FEE,24P1200392,392
02/08/2024 07:18 AM,JOHNSON ST,NO STOPPING STANDING OR PARKING 7:00 - 9:00 A.M. TOW AWAY ZONE,466MTA,102 NO STOP/STAND/PARK 7A-9A,24P1200393,393
02/08/2024 07:18 AM,JOHNSON ST,NO STOPPING STANDING OR PARKING 7:00 - 9:00 A.M. TOW AWAY ZONE,466MTA,TOW TOW FEE,24P1200394,394
02/08/2024 08:33 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,ARH8044,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200395,395
02/08/2024 08:35 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,AWE7079,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200396,396
02/08/2024 08:36 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,AGK2123,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200397,397
02/08/2024 08:39 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,AUH7431,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200398,398
02/08/2024 08:42 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,ANX4647,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200399,399
02/08/2024 08:44 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,AUV1905,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200400,400
02/08/2024 08:46 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,ASX8163,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200401,401
02/08/2024 08:46 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,ASX8163,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200402,402
02/08/2024 08:48 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,H0LLC0L,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200403,403
02/08/2024 08:54 AM,GILMAN ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,BE95NR,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200404,404
02/08/2024 08:57 AM,BUTLER ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,CL38230,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200405,405
02/08/2024 08:59 AM,BUTLER ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,AMR6829,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200406,406
02/08/2024 09:01 AM,BUTLER ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,ASC3559,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200407,407
02/08/2024 09:03 AM,BUTLER ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,237VYE,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200408,408
02/08/2024 09:15 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,ARM7307,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200409,409
02/08/2024 09:21 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,AEX8895,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200410,410
02/08/2024 09:21 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,AEX8895,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200411,411
02/08/2024 09:22 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,AEX8895,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200412,412
02/08/2024 09:29 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,ASD6881,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200413,413
02/08/2024 09:38 AM,CARROLL ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,AJA4354,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200414,414
02/08/2024 09:40 AM,CARROLL ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,ALM1060,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200415,415
02/08/2024 09:41 AM,CARROLL ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,RK7653,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200416,416
02/08/2024 09:45 AM,WISCONSIN AVE,NO PARKING 9:00 A.M. TO NOON THURSDAYS,ATP7638,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200417,417
02/08/2024 09:47 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,ARE6180,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200418,418
02/08/2024 09:50 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,AMK7667,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200419,419
02/08/2024 09:51 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,AUG6264,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200420,420
02/08/2024 09:54 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,343ZML,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200421,421
02/08/2024 09:56 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,ARK2487,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200422,422
02/08/2024 10:01 AM,FRANCES ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,278UVZ,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200423,423
02/08/2024 10:03 AM,FRANCES ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,KCA639,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200424,424
02/08/2024 10:05 AM,FRANCES ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,GDC790,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200425,425
02/08/2024 10:07 AM,FRANCES ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,2FDK29,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200426,426
02/08/2024 10:53 AM,HANCOCK ST,EXPIRED REGISTRATION 9/16/23 PER WISCONSIN DOT,602PXJ,050 UNREG.VEH/IMPROPER DISPLAY,24P1200427,427
02/08/2024 12:08 PM,HANCOCK ST,1 HOUR PARKING-CHALKED AT 11:00 A.M.,AFU9745,006 1 HR LIMIT DURING POSTED TIMES,24P1200428,428
02/08/2024 12:10 PM,HANCOCK ST,1 HOUR PARKING-CHALKED AT 11:00 A.M.,668WUU,006 1 HR LIMIT DURING POSTED TIMES,24P1200429,429
02/08/2024 12:18 PM,HANCOCK ST,1 HOUR PARKING-CHALKED AT 11:00 A.M.,AGP1729,006 1 HR LIMIT DURING POSTED TIMES,24P1200430,430
02/08/2024 12:21 PM,HANCOCK ST,1 HOUR PARKING-CHALKED AT 11:00 A.M.,594LNG,006 1 HR LIMIT DURING POSTED TIMES,24P1200431,431
02/08/2024 12:23 PM,HANCOCK ST,1 HOUR PARKING-CHALKED AT 11:00 A.M.,AMR6168,006 1 HR LIMIT DURING POSTED TIMES,24P1200432,432
02/08/2024 12:26 PM,HANCOCK ST,1 HOUR PARKING-CHALKED AT 11:00 A.M.,143CJL,006 1 HR LIMIT DURING POSTED TIMES,24P1200433,433
02/08/2024 12:26 PM,HANCOCK ST,1 HOUR PARKING-CHALKED AT 11:00 A.M.,143CJL,006 1 HR LIMIT DURING POSTED TIMES,24P1200434,434
02/08/2024 12:46 PM,FRANKLIN ST,1 HOUR PARKING-CHALKED AT 11:13 A.M.,ARB5686,006 1 HR LIMIT DURING POSTED TIMES,24P1200435,435
02/08/2024 12:54 PM,MIFFLIN ST,APPROX 90% IN VIOLATION,ALH4772,033 NO PARKING- YELLOW PAINT ON CURB,24P1200436,436
02/08/2024 12:58 PM,MIFFLIN ST,2 HR PARKING 8:00 A.M.-6:00 P.M. CHALKED AT 10:35 A.M.,AGM5884,005 2 HR LIMIT DURING POSTED TIMES,24P1200437,437
02/08/2024 01:08 PM,HANCOCK ST,2 HR PARKING 8:00 A.M.-6:00 P.M. CHALKED AT 10:45 A.M.,AFU9745,005 2 HR LIMIT DURING POSTED TIMES,24P1200438,438
02/08/2024 01:11 PM,HANCOCK ST,2 HR PARKING 8:00 A.M.-6:00 P.M. CHALKED AT 10:45 A.M.,4841403,005 2 HR LIMIT DURING POSTED TIMES,24P1200439,439
02/08/2024 01:12 PM,HANCOCK ST,2 HR PARKING 8:00 A.M.-6:00 P.M. CHALKED AT 10:45 A.M.,693XSU,005 2 HR LIMIT DURING POSTED TIMES,24P1200440,440
02/08/2024 01:22 PM,HANCOCK ST,2 HR PARKING 8:00 A.M.-6:00 P.M. CHALKED AT 10:42 A.M.,3UZ,005 2 HR LIMIT DURING POSTED TIMES,24P1200441,441
02/08/2024 01:24 PM,HANCOCK ST,2 HR PARKING 8:00 A.M.-6:00 P.M. CHALKED AT 10:42 A.M.,AHW9949,005 2 HR LIMIT DURING POSTED TIMES,24P1200442,442
02/08/2024 01:30 PM,HANCOCK ST,2 HR PARKING 8:00 A.M.-6:00 P.M. CHALKED AT 10:42 A.M.,756ULK,005 2 HR LIMIT DURING POSTED TIMES,24P1200443,443
02/11/2024 06:35 AM,BEDFORD ST,NO PARKING HERE TO CORNER WITH ARROW,FP241985,075 RESTRICTED BY SIGNS,24P1200444,444
02/11/2024 06:40 AM,DAYTON ST,NO PARKING HERE TO CORNER WITH ARROW,AGG4228,075 RESTRICTED BY SIGNS,24P1200445,445
02/11/2024 06:53 AM,HOWARD PL,NO PARKING IN THIS CIRCLE TOW AWAY ZONE,AWB6411,075 RESTRICTED BY SIGNS,24P1200446,446
02/11/2024 06:59 AM,FRANCES ST,APPROXIMATELY 3.5 FT FROM CURB,AUS7011,077 VEHICLE OVER 12 in FROM CURB,24P1200447,447
02/11/2024 07:00 AM,FRANCES ST,APPROXIMATELY 3.5 FT FROM CURB,AUS7011,077 VEHICLE OVER 12 in FROM CURB,24P1200448,448
02/11/2024 07:31 AM,COLUMBUS LN,CANNOT BLOCK DRIVEWAY ENTRANCE,W3352R,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P1200449,449
02/11/2024 07:31 AM,COLUMBUS LN,CANNOT BLOCK DRIVEWAY ENTRANCE,W3352R,TOW TOW FEE,24P1200450,450
02/11/2024 08:31 AM,REGENT ST,PERMIT PARKING ONLY,AWD8361,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P1200451,451
02/11/2024 08:40 AM,LAKESIDE ST,CANNOT BLOCK DRIVEWAY,AMF5567,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P1200452,452
02/11/2024 08:40 AM,LAKESIDE ST,CANNOT BLOCK DRIVEWAY,AMF5567,TOW TOW FEE,24P1200453,453
02/11/2024 09:08 AM,HIGH ST,MUST BE 4 FT FROM DRIVEWAY,ARH3218,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P1200454,454
02/11/2024 09:51 AM,LIVINGSTON ST,APPROXIMATELY 5 FT FROM CROSSWALK,W4679V,074 LESS 15' OF CROSSWALK,24P1200455,455
02/11/2024 10:46 AM,ASHFORD LN,CHALK STILL VISIBLE FROM 2/7/24 AND NOTE FROM 2/9/24,636ZJC,004 STREET STORAGE(48 HR LIMIT),24P1200456,456
02/11/2024 11:49 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,931YPF,001 EXPIRED METER (MUN. LOT),24P1200457,457
02/11/2024 11:52 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,ATB1776,001 EXPIRED METER (MUN. LOT),24P1200458,458
02/11/2024 11:54 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,503ZCE,001 EXPIRED METER (MUN. LOT),24P1200459,459
02/11/2024 11:56 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,969WES,001 EXPIRED METER (MUN. LOT),24P1200460,460
02/11/2024 11:59 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,AWP2092,001 EXPIRED METER (MUN. LOT),24P1200461,461
02/11/2024 12:13 PM,HENRY ST,10 MINUTE PARKING CHALKED AT 6:50 A.M. TODAY,HWZ9417,075 RESTRICTED BY SIGNS,24P1200462,462
02/11/2024 12:20 PM,HENRY ST,APPROXIMATELY 60% IN VIOLATION,UL2569,033 NO PARKING- YELLOW PAINT ON CURB,24P1200463,463
02/11/2024 12:29 PM,GILMAN ST,OVER 2 FT FROM CURB,ATK3585,077 VEHICLE OVER 12 in FROM CURB,24P1200464,464
02/11/2024 12:43 PM,MIFFLIN ST,APPROX 75% IN VIOLATION,1A14U9E,033 NO PARKING- YELLOW PAINT ON CURB,24P1200465,465
02/11/2024 12:54 PM,MIFFLIN ST,CANNOT BLOCK FIRE HYDRANT,ANR3572,071 LESS THAN 10' OF FIRE HYDRANT,24P1200466,466
02/11/2024 01:01 PM,MIFFLIN ST,EXPIRED REGISTRATION 10/21/22 PER WISCONSIN DOT,ANR3572,050 UNREG.VEH/IMPROPER DISPLAY,24P1200467,467
02/11/2024 01:07 PM,DAYTON ST,APPROXIMATELY 3 FT FROM CURB,216TXB,077 VEHICLE OVER 12 in FROM CURB,24P1200468,468
02/11/2024 01:11 PM,DAYTON ST,NO PARKING HERE TO CORNER WITH ARROW,ATX6538,075 RESTRICTED BY SIGNS,24P1200469,469
02/11/2024 01:25 PM,BEDFORD ST,APPROXIMATELY 75% IN VIOLATION,ANF5134,033 NO PARKING- YELLOW PAINT ON CURB,24P1200470,470
02/11/2024 01:37 PM,GORHAM ST,NO PARKING HERE TO CORNER WITH ARROW,ADL9696,075 RESTRICTED BY SIGNS,24P1200471,471
02/11/2024 01:41 PM,GORHAM ST,APPROXIMATELY 3 FT FROM CURB,325UUD,077 VEHICLE OVER 12 in FROM CURB,24P1200472,472
02/11/2024 01:50 PM,HENRY ST,EXPIRED REGISTRATION 9/30/23 PER WISCONSIN DOT,ASC3264,050 UNREG.VEH/IMPROPER DISPLAY,24P1200473,473
02/11/2024 01:56 PM,HENRY ST,10 MINUTE PARKING CHALKED AT 12:15 P.M.,AWL5323,075 RESTRICTED BY SIGNS,24P1200474,474
02/12/2024 08:20 AM,DICKINSON ST,NO PARKING 7:00 A.M. TO 8:30 A.M. MONDAYS,AWC1730,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200475,475
02/12/2024 08:22 AM,DICKINSON ST,NO PARKING 7:00 A.M. TO 8:30 A.M. MONDAYS,111XHK,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200476,476
02/12/2024 08:29 AM,JENIFER ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,AMZ4563,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200477,477
02/12/2024 08:31 AM,JENIFER ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,ARA7637,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200478,478
02/12/2024 08:33 AM,JENIFER ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,879FCA,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200479,479
02/12/2024 08:38 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,AJU8009,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200480,480
02/12/2024 08:42 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,ABP4542,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200481,481
02/12/2024 08:44 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,ARY4346,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200482,482
02/12/2024 08:48 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,AMT5354,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200483,483
02/12/2024 08:50 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,AWL9052,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200484,484
02/12/2024 08:53 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,ALV3435,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200485,485
02/12/2024 08:56 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,AVC5540,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200486,486
02/12/2024 08:58 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,AWM1958,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200487,487
02/12/2024 09:00 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,ARJ8461,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200488,488
02/12/2024 09:03 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,AGC1826,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200489,489
02/12/2024 09:04 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,15499RA,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200490,490
02/12/2024 09:09 AM,RUTLEDGE ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,AWE4309,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200491,491
02/12/2024 09:12 AM,RUTLEDGE ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,EF32598,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200492,492
02/12/2024 09:22 AM,MORRISON ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,58985E,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200493,493
02/12/2024 09:24 AM,MORRISON ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,AFH9269,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200494,494
02/12/2024 09:29 AM,MORRISON ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,RLT094,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200495,495
02/12/2024 09:45 AM,BREARLY ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,ATL4664,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200496,496
02/12/2024 09:50 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,AHA1343,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200497,497
02/12/2024 09:55 AM,FEW ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,AGC7185,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200498,498
02/12/2024 09:56 AM,FEW ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,AST2831,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200499,499
02/12/2024 09:57 AM,FEW ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,AST2831,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200500,500
02/12/2024 10:01 AM,FEW ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,ABE4530,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200501,501
02/12/2024 10:02 AM,FEW ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,AFP2177,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200502,502
02/12/2024 10:03 AM,FEW ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,UP6893,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200503,503
02/12/2024 10:04 AM,FEW ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,ABE4530,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200504,504
02/12/2024 10:04 AM,FEW ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,AFP2177,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200505,505
02/12/2024 10:13 AM,DICKINSON ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,255YRA,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200506,506
02/12/2024 10:18 AM,DICKINSON ST,NO PARKING 8:00 A.M. TO 11:30 A.M. MONDAYS,AWB6085,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200507,507
02/12/2024 10:48 AM,LIVINGSTON ST,NO PARKING 10:30 A.M. TO 2:00 P.M. MONDAYS,DB71523,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200508,508
02/12/2024 10:49 AM,LIVINGSTON ST,NO PARKING 10:30 A.M. TO 2:00 P.M. MONDAYS,AEU1830,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200509,509
02/12/2024 11:00 AM,BALDWIN ST,NO PARKING 10:30 A.M. TO 2:00 P.M. MONDAYS,195XKA,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200510,510
02/12/2024 11:14 AM,MAIN ST,NO PARKING 10:30 A.M. TO 2:00 P.M. MONDAYS,147MPY,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200511,511
02/13/2024 08:28 AM,JENIFER ST,NO PARKING 8:00 A.M. TO 11:30 P.M. TUESDAYS,22420AFT,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200512,512
02/13/2024 08:34 AM,JENIFER ST,NO PARKING 8:00 A.M. TO 11:30 P.M. TUESDAYS,371XFD,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200513,513
02/13/2024 08:39 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. TUESDAYS,ARW6569,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200514,514
02/13/2024 08:43 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. TUESDAYS,SF5403,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200515,515
02/13/2024 08:46 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. TUESDAYS,SF5403,050 UNREG.VEH/IMPROPER DISPLAY,24P1200516,516
02/13/2024 08:47 AM,SPAIGHT ST,EXPIRED REGISTRATION 9/30/23 PER WISCONSIN DOT,SF5403,050 UNREG.VEH/IMPROPER DISPLAY,24P1200517,517
02/13/2024 08:50 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. TUESDAYS,GGG4872,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200518,518
02/13/2024 08:52 AM,SPAIGHT ST,NO PARKING 8:00 A.M. TO 11:30 A.M. TUESDAYS,ASP2066,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1200519,519
