Date Issue,Location,Comment,License Plate,Type,Ticket #,Tick_Num,Type #
01/05/2024 09:01 AM,WILSON ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,APN4628,009 EXPIRED METER (ON STREET),24P3200035,35,009
01/05/2024 09:57 AM,WEBSTER ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,MR6795,009 EXPIRED METER (ON STREET),24P3200036,36,009
01/05/2024 10:01 AM,WEBSTER ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,KW3137,009 EXPIRED METER (ON STREET),24P3200037,37,009
01/05/2024 10:09 AM,WEBSTER ST,NO DISABLED HANG TAG DISPLAYED PARKED IN DIS. STALL,TR4770,016 DISABLED PARKING VIOLATION,24P3200038,38,016
01/05/2024 10:27 AM,WEBSTER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,999MLL,009 EXPIRED METER (ON STREET),24P3200039,39,009
01/05/2024 11:42 AM,WILSON ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY/8:18AM- 1ST TICKET,AVA6568,010 OVER TIME LIMIT AT SAME METER,24P3200040,40,010
01/05/2024 11:48 AM,PINCKNEY ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,AGH5972,009 EXPIRED METER (ON STREET),24P3200041,41,009
01/05/2024 11:52 AM,KING ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,ADA5399,009 EXPIRED METER (ON STREET),24P3200042,42,009
01/05/2024 12:04 PM,BUTLER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,888MXF,009 EXPIRED METER (ON STREET),24P3200043,43,009
01/05/2024 12:44 PM,WEBSTER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,ACH1552,009 EXPIRED METER (ON STREET),24P3200044,44,009
01/05/2024 12:53 PM,MAIN ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,AEP7823,009 EXPIRED METER (ON STREET),24P3200045,45,009
01/05/2024 12:58 PM,MAIN ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,921ZYN,009 EXPIRED METER (ON STREET),24P3200046,46,009
01/05/2024 01:03 PM,BUTLER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,SW7246,009 EXPIRED METER (ON STREET),24P3200047,47,009
01/05/2024 01:47 PM,HAMILTON ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,Not Found,009 EXPIRED METER (ON STREET),24P3200048,48,009
01/05/2024 01:53 PM,HAMILTON ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,TT3604,009 EXPIRED METER (ON STREET),24P3200049,49,009
01/08/2024 04:41 PM,KING ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,788ZDE,009 EXPIRED METER (ON STREET),24P3200050,50,009
01/08/2024 05:08 PM,HAMILTON ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,EB29454,009 EXPIRED METER (ON STREET),24P3200051,51,009
01/08/2024 05:14 PM,WEBSTER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,ACU4492,009 EXPIRED METER (ON STREET),24P3200052,52,009
01/08/2024 05:16 PM,WEBSTER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,AMA9127,009 EXPIRED METER (ON STREET),24P3200053,53,009
01/09/2024 05:00 PM,WILSON ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,ARH5339,009 EXPIRED METER (ON STREET),24P3200054,54,009
01/09/2024 05:08 PM,BUTLER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,34414U,009 EXPIRED METER (ON STREET),24P3200055,55,009
01/09/2024 05:11 PM,BUTLER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,AAY2212,009 EXPIRED METER (ON STREET),24P3200056,56,009
01/11/2024 05:23 PM,JOHNSON ST,RESIDENT PARKING ONLY,ALU9194,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P3200057,57,083
01/11/2024 05:34 PM,JOHNSON ST,RESIDENT PARKING ONLY,VBD965,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P3200058,58,083
01/11/2024 05:37 PM,JOHNSON ST,RESIDENT PARKING ONLY,MG6408,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P3200059,59,083
01/12/2024 06:39 PM,RUTLEDGE ST,PARKED RIGHT AT DRIVEWAY ENTRANCE,APY1627,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P3200060,60,072
01/12/2024 06:39 PM,RUTLEDGE ST,PARKED RIGHT AT DRIVEWAY ENTRANCE,APY1627,TOW TOW FEE,24P3200061,61,TOW
01/12/2024 08:34 PM,SAUK RIDGE TRL,BLOCKING DRIVEWAY OF APARTMENT COMPLEX,Not Found,023 PRIV. DRIVEWAY/UNIMPROVED YARD,24P3200062,62,023
01/12/2024 08:34 PM,SAUK RIDGE TRL,BLOCKING DRIVEWAY OF APARTMENT COMPLEX,Not Found,TOW TOW FEE,24P3200063,63,TOW
01/13/2024 03:29 PM,HILLCREST DR,"100% IN VIOLATION, PARKED OVER DRIVEWAY LINES",APC9588,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P3200064,64,072
01/13/2024 03:29 PM,HILLCREST DR,"100% IN VIOLATION, PARKED OVER DRIVEWAY LINES",APC9588,TOW TOW FEE,24P3200065,65,TOW
01/13/2024 05:15 PM,ALLIED DR,NO PARKING UNAUTHORIZED VEHICLES WILL BE,SWF2755,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P3200066,66,083
01/13/2024 05:17 PM,ALLIED DR,NO PARKING UNAUTHORIZED VEHICLES WILL BE,SWF2755,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P3200067,67,083
01/13/2024 05:19 PM,ALLIED DR,NO PARKING UNAUTHORIZED VEHICLES WILL BE,AVC5684,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P3200068,68,083
01/13/2024 05:21 PM,ALLIED DR,NO PARKING UNAUTHORIZED VEHICLES WILL BE,ALP3613,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P3200069,69,083
01/13/2024 08:46 PM,MORRAINE VIEW DR,PARKED APPROX 3 FT FROM CURB,ASN7522,077 VEHICLE OVER 12 in FROM CURB,24P3200070,70,077
01/16/2024 03:33 PM,SOMMERS AVE,NO PARKING HERE TO CORNER W/ ARROW,ASF4469,075 RESTRICTED BY SIGNS,24P3200071,71,075
01/16/2024 07:22 PM,LIVINGSTON ST,PARKED APPOX. 4' OVER DRIVEWAY,ANV4433,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P3200072,72,072
01/16/2024 07:22 PM,LIVINGSTON ST,PARKED APPOX. 4' OVER DRIVEWAY,ANV4433,TOW TOW FEE,24P3200073,73,TOW
01/16/2024 09:04 PM,BEDFORD ST,PARKED APPROX. 3FT OVER DRIVE WAY,AGP1241,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P3200074,74,072
01/16/2024 09:05 PM,BEDFORD ST,PARKED APPROX. 3FT OVER DRIVE WAY,AGP1241,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P3200075,75,072
01/16/2024 09:05 PM,BEDFORD ST,PARKED APPROX. 3FT OVER DRIVE WAY,AGP1241,TOW TOW FEE,24P3200076,76,TOW
01/17/2024 03:16 PM,WILSON ST,METER ENFORCED 8AM-6PM MON-SAT/ SMALL VEH. ONLY,618ZGL,009 EXPIRED METER (ON STREET),24P3200077,77,009
01/17/2024 03:34 PM,KING ST,METER ENFORCED 8AM-6PM MON-SAT,APB7271,009 EXPIRED METER (ON STREET),24P3200078,78,009
01/17/2024 03:37 PM,KING ST,METER ENFORCED 8AM-6PM MON-SAT,529ZPK,009 EXPIRED METER (ON STREET),24P3200079,79,009
01/17/2024 05:06 PM,WILSON ST,METER ENFORCED 8AM-6PM MON-SAT,AUU8353,009 EXPIRED METER (ON STREET),24P3200080,80,009
01/17/2024 05:12 PM,BUTLER ST,METER ENFORCED 8AM-6PM MON-SAT,10115AT,009 EXPIRED METER (ON STREET),24P3200081,81,009
01/17/2024 05:27 PM,MAIN ST,METER ENFORCED 8AM-6PM MON-SAT,309WJE,009 EXPIRED METER (ON STREET),24P3200082,82,009
01/17/2024 06:37 PM,CHADBOURNE AVE,APPROX. 1.5FT OVER DRIVEWAY,AUM9117,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P3200083,83,072
01/17/2024 06:37 PM,CHADBOURNE AVE,APPROX. 1.5FT OVER DRIVEWAY,AUM9117,TOW TOW FEE,24P3200084,84,TOW
01/18/2024 03:49 PM,LANGDON ST,METER ENFORCED 8AM-6PM MONDAY- SATURDAY,ANH4347,009 EXPIRED METER (ON STREET),24P3200085,85,009
01/18/2024 03:55 PM,LANGDON ST,METER ENFORCED 8AM-6PM MONDAY- SATURDAY,AJY8946,009 EXPIRED METER (ON STREET),24P3200086,86,009
01/18/2024 04:00 PM,LANGDON ST,METER ENFORCED 8AM-6PM MONDAY- SATURDAY,463WJB,009 EXPIRED METER (ON STREET),24P3200087,87,009
01/18/2024 04:05 PM,LANGDON ST,METER ENFORCED 8AM-6PM MONDAY- SATURDAY,AUH6986,009 EXPIRED METER (ON STREET),24P3200088,88,009
01/18/2024 04:07 PM,LANGDON ST,METER ENFORCED 8AM-6PM MONDAY- SATURDAY,APW9646,009 EXPIRED METER (ON STREET),24P3200089,89,009
01/18/2024 04:10 PM,LANGDON ST,METER ENFORCED 8AM-6PM MONDAY- SATURDAY,AAV9426,009 EXPIRED METER (ON STREET),24P3200090,90,009
01/18/2024 04:55 PM,UNIVERSITY AVE,100% IN VIOLATION,ARX2307,046 NO PARKING ANYTIME,24P3200091,91,046
01/18/2024 04:55 PM,UNIVERSITY AVE,100% IN VIOLATION,ARX2307,TOW TOW FEE,24P3200092,92,TOW
01/19/2024 03:14 PM,BUTLER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,AFH5134,009 EXPIRED METER (ON STREET),24P3200093,93,009
01/19/2024 03:27 PM,WEBSTER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,218YXS,009 EXPIRED METER (ON STREET),24P3200094,94,009
01/19/2024 03:42 PM,WEBSTER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,P881453,009 EXPIRED METER (ON STREET),24P3200095,95,009
01/19/2024 03:49 PM,WEBSTER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,Not Found,009 EXPIRED METER (ON STREET),24P3200096,96,009
01/19/2024 04:55 PM,DUNNING ST,100% IN VIOLATION,APU5552,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P3200097,97,072
01/19/2024 04:55 PM,DUNNING ST,100% IN VIOLATION,APU5552,TOW TOW FEE,24P3200098,98,TOW
01/19/2024 08:53 PM,BRITTINGHAM PL,APPROX 5 FT FROM HYDRANT,ARL7408,071 LESS THAN 10' OF FIRE HYDRANT,24P3200099,99,071
01/19/2024 09:12 PM,FRANCES ST,100% IN VIOLATION,AUJ7579,W071 WARNING - LESS THAN 10' OF FIRE HYDRANT,24P3200100,100,W07
01/22/2024 09:12 AM,SPRING ST,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,141ZWY,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200101,101,048
01/22/2024 09:13 AM,SPRING ST,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,ASY4253,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200102,102,048
01/22/2024 09:14 AM,SPRING ST,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,731XJR,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200103,103,048
01/22/2024 09:16 AM,SPRING ST,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,NNA944,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200104,104,048
01/22/2024 09:21 AM,SPRING ST,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,6HTX258,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200105,105,048
01/22/2024 09:37 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,ALX1511,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200106,106,048
01/22/2024 09:39 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,426,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200107,107,048
01/22/2024 09:42 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,AFW1386,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200108,108,048
01/22/2024 09:43 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,APY6448,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200109,109,048
01/22/2024 09:48 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,ASR5300,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200110,110,048
01/22/2024 09:49 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,AKD8305,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200111,111,048
01/22/2024 09:51 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,824URL,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200112,112,048
01/22/2024 09:53 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,ANC6347,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200113,113,048
01/22/2024 09:55 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,DNUM60,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200114,114,048
01/22/2024 10:01 AM,COLLEGE CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,ABC7043,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200115,115,048
01/22/2024 10:33 AM,CEDAR ST,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,AKU8524,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200116,116,048
01/22/2024 10:51 AM,MIDLAND ST,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,ANW9865,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200117,117,048
01/22/2024 10:53 AM,MIDLAND ST,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,ALZ7544,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200118,118,048
01/23/2024 08:51 AM,BRAXTON PL,NO PARKING 8AM-12PM TUESDAYS,AGE1042,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200119,119,048
01/23/2024 10:43 AM,WASHINGTON AVE,NO PARKING 10:30-2PM TUESDAYS,LULUB0S,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200120,120,048
01/23/2024 10:47 AM,WASHINGTON AVE,NO PARKING 10:30-2PM TUESDAYS,AKM7094,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200121,121,048
01/23/2024 10:52 AM,WASHINGTON AVE,NO PARKING 10:30-2PM TUESDAYS W/ ARROWS,8XRA035,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200122,122,048
01/23/2024 11:07 AM,MAIN ST,NO PARKING 10:30-2PM TUESDAYS,196SMX,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200123,123,048
01/23/2024 11:09 AM,MAIN ST,NO PARKING 10:30-2PM TUESDAYS,680UUX,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200124,124,048
01/23/2024 11:12 AM,MAIN ST,NO PARKING 10:30-2PM TUESDAYS,ANT8287,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200125,125,048
01/23/2024 11:14 AM,MAIN ST,NO PARKING 10:30-2PM TUESDAYS,AFY6524,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200126,126,048
01/23/2024 11:27 AM,BRITTINGHAM PL,NO PARKING 10:30-2PM TUESDAYS,ASW7337,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200127,127,048
01/23/2024 12:05 PM,MAIN ST,2HR PARKING 8AM-6PM/ PER DOT PL. EX. 11/30/23 CHALKED @955AM,AHT1756,050 UNREG.VEH/IMPROPER DISPLAY,24P3200128,128,050
01/23/2024 12:05 PM,MAIN ST,2HR PARKING 8AM-6PM/ PER DOT PL. EX. 11/30/23 CHALKED @955AM,AHT1756,005 2 HR LIMIT DURING POSTED TIMES,24P3200129,129,005
01/23/2024 12:11 PM,MAIN ST,2HR PARKING 8AM- 6PM CHALKED @955AM,8XTE265,005 2 HR LIMIT DURING POSTED TIMES,24P3200130,130,005
01/23/2024 12:15 PM,MAIN ST,2HR PARKING 8AM- 6PM CHALKED @955AM,APZ7554,005 2 HR LIMIT DURING POSTED TIMES,24P3200131,131,005
01/23/2024 12:30 PM,MAIN ST,2HR PARKING 8AM- 6PM CHALKED @10:10AM,116741,005 2 HR LIMIT DURING POSTED TIMES,24P3200132,132,005
01/25/2024 09:20 AM,DAYTON ST,NO PARKING 9AM- NOON THURSDAYS,394TTF,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200133,133,048
01/25/2024 09:23 AM,DAYTON ST,NO PARKING 9AM- NOON THURSDAYS,ATC9917,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200134,134,048
01/25/2024 09:26 AM,DAYTON ST,NO PARKING 9AM- NOON THURSDAYS,GK3V4W,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200135,135,048
01/25/2024 09:28 AM,DAYTON ST,NO PARKING 9AM- NOON THURSDAYS,ASL2672,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200136,136,048
01/25/2024 09:30 AM,DAYTON ST,NO PARKING 9AM- NOON THURSDAYS,APY2906,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200137,137,048
01/25/2024 09:32 AM,DAYTON ST,NO PARKING 9AM- NOON THURSDAYS,AMX8065,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200138,138,048
01/25/2024 09:41 AM,MARION ST,NO PARKING 9AM- NOON THURSDAYS,DG1269,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200139,139,048
01/25/2024 09:52 AM,HENRY ST,NO PARKING 9AM- NOON THURSDAYS,ARC7325,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200140,140,048
01/25/2024 09:55 AM,HENRY ST,NO PARKING 9AM- NOON THURSDAYS,ABT3734,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200141,141,048
01/25/2024 10:03 AM,HENRY ST,NO PARKING 9AM- NOON THURSDAYS,225ZDG,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200142,142,048
01/25/2024 10:05 AM,HENRY ST,NO PARKING 9AM- NOON THURSDAYS,AGW3993,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200143,143,048
01/25/2024 10:21 AM,MAIN ST,NO PARKING 9AM- NOON THURSDAYS,ANK1905,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200144,144,048
01/25/2024 10:24 AM,MAIN ST,NO PARKING 9AM- NOON THURSDAYS,ASH8644,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200145,145,048
01/25/2024 10:28 AM,MAIN ST,NO PARKING 9AM- NOON THURSDAYS,AEC4241,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200146,146,048
01/25/2024 10:33 AM,BEDFORD ST,NO PARKING 9AM- NOON THURSDAYS,AWE1141,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200147,147,048
01/25/2024 10:35 AM,BEDFORD ST,NO PARKING 9AM- NOON THURSDAYS,866XLS,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200148,148,048
01/25/2024 10:41 AM,BEDFORD ST,NO PARKING 9AM- NOON THURSDAYS,APC5378,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200149,149,048
01/25/2024 10:42 AM,BEDFORD ST,NO PARKING 9AM- NOON THURSDAYS,APC5378,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200150,150,048
01/25/2024 10:43 AM,BEDFORD ST,NO PARKING 9AM- NOON THURSDAYS,520HZM,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200151,151,048
01/25/2024 10:52 AM,BASSETT ST,NO PARKING 9AM- NOON THURSDAYS W/ ARROWS,KXX179,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200152,152,048
01/25/2024 10:57 AM,WILSON ST,NO PARKING 9AM- NOON THURSDAYS,AHM8566,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200153,153,048
01/25/2024 10:59 AM,WILSON ST,NO PARKING 9AM- NOON THURSDAYS,LSC129,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200154,154,048
01/25/2024 11:00 AM,WILSON ST,NO PARKING 9AM- NOON THURSDAYS,LSC129,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P3200155,155,W04
01/25/2024 11:02 AM,WILSON ST,NO PARKING 9AM- NOON THURSDAYS,AMV2465,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200156,156,048
01/25/2024 11:16 AM,WILSON ST,NO PARKING 9AM- NOON THURSDAYS,ARE3861,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200157,157,048
01/25/2024 11:18 AM,WILSON ST,NO PARKING 9AM- NOON THURSDAYS,AST1090,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200158,158,048
01/25/2024 11:23 AM,DOTY ST,NO PARKING 9AM- NOON THURSDAYS,AKE6373,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200159,159,048
01/25/2024 11:28 AM,DOTY ST,NO PARKING 9AM- NOON THURSDAYS,AED8064,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200160,160,048
