Date Issue,Location,Comment,License Plate,Type,Ticket #,Tick_Num,Type #
01/14/2024 01:26 AM,HANCOCK ST,PARKED ON ODD SIDE,AAM2173,148 148 - SNOW EMERGENCY 1A-7A,24P2700175,175,148
01/14/2024 01:26 AM,HANCOCK ST,PARKED ON ODD SIDE,AAM2173,TOW TOW FEE,24P2700176,176,TOW
01/14/2024 01:39 AM,HANCOCK ST,PARKED ON ODD SIDE,AGV6996,148 148 - SNOW EMERGENCY 1A-7A,24P2700177,177,148
01/14/2024 01:39 AM,HANCOCK ST,PARKED ON ODD SIDE,AGV6996,TOW TOW FEE,24P2700178,178,TOW
01/14/2024 01:44 AM,HANCOCK ST,PARKED ON ODD SIDE,AUF6656,148 148 - SNOW EMERGENCY 1A-7A,24P2700179,179,148
01/14/2024 01:44 AM,HANCOCK ST,PARKED ON ODD SIDE,AUF6656,TOW TOW FEE,24P2700180,180,TOW
01/14/2024 01:48 AM,FRANKLIN ST,PARKED ON ODD SIDE,BG14949,148 148 - SNOW EMERGENCY 1A-7A,24P2700181,181,148
01/14/2024 01:48 AM,FRANKLIN ST,PARKED ON ODD SIDE,BG14949,TOW TOW FEE,24P2700182,182,TOW
01/14/2024 01:59 AM,FRANKLIN ST,PARKED ON ODD SIDE X-112,AGU5356,148 148 - SNOW EMERGENCY 1A-7A,24P2700183,183,148
01/14/2024 01:59 AM,FRANKLIN ST,PARKED ON ODD SIDE X-112,AGU5356,TOW TOW FEE,24P2700184,184,TOW
01/14/2024 02:06 AM,FRANKLIN ST,PARKED ON ODD SIDE,ARY6019,148 148 - SNOW EMERGENCY 1A-7A,24P2700185,185,148
01/14/2024 02:06 AM,FRANKLIN ST,PARKED ON ODD SIDE,ARY6019,TOW TOW FEE,24P2700186,186,TOW
01/14/2024 02:09 AM,FRANKLIN ST,PARKED ON ODD SIDE,AVN5214,148 148 - SNOW EMERGENCY 1A-7A,24P2700187,187,148
01/14/2024 02:09 AM,FRANKLIN ST,PARKED ON ODD SIDE,AVN5214,TOW TOW FEE,24P2700188,188,TOW
01/14/2024 02:16 AM,FRANKLIN ST,PARKED ON ODD SIDE,AFT8119,148 148 - SNOW EMERGENCY 1A-7A,24P2700189,189,148
01/14/2024 02:16 AM,FRANKLIN ST,PARKED ON ODD SIDE,AFT8119,TOW TOW FEE,24P2700190,190,TOW
01/14/2024 02:23 AM,FRANKLIN ST,PARKED ON ODD SIDE,AAC7874,148 148 - SNOW EMERGENCY 1A-7A,24P2700191,191,148
01/14/2024 02:23 AM,FRANKLIN ST,PARKED ON ODD SIDE,AAC7874,TOW TOW FEE,24P2700192,192,TOW
01/14/2024 02:27 AM,FRANKLIN ST,PARKED ON ODD SIDE,ANG9923,148 148 - SNOW EMERGENCY 1A-7A,24P2700193,193,148
01/14/2024 02:27 AM,FRANKLIN ST,PARKED ON ODD SIDE,ANG9923,TOW TOW FEE,24P2700194,194,TOW
01/14/2024 02:33 AM,FRANKLIN ST,PARKED ON ODD SIDE,AKF2210,148 148 - SNOW EMERGENCY 1A-7A,24P2700195,195,148
01/14/2024 02:33 AM,FRANKLIN ST,PARKED ON ODD SIDE,AKF2210,TOW TOW FEE,24P2700196,196,TOW
01/14/2024 02:39 AM,FRANKLIN ST,PARKED ON ODD SIDE AT E GORHAM ST,PN2909,148 148 - SNOW EMERGENCY 1A-7A,24P2700197,197,148
01/14/2024 02:39 AM,FRANKLIN ST,PARKED ON ODD SIDE AT E GORHAM ST,PN2909,TOW TOW FEE,24P2700198,198,TOW
01/14/2024 02:58 AM,HANCOCK ST,PARKED ON ODD SIDE,AUJ7618,148 148 - SNOW EMERGENCY 1A-7A,24P2700199,199,148
01/14/2024 02:58 AM,HANCOCK ST,PARKED ON ODD SIDE,AUJ7618,TOW TOW FEE,24P2700200,200,TOW
01/14/2024 03:01 AM,HANCOCK ST,PARKED ON ODD SIDE,510MRK,148 148 - SNOW EMERGENCY 1A-7A,24P2700201,201,148
01/14/2024 03:01 AM,HANCOCK ST,PARKED ON ODD SIDE,510MRK,TOW TOW FEE,24P2700202,202,TOW
01/14/2024 03:04 AM,HANCOCK ST,PARKED ON ODD SIDE,527WTZ,148 148 - SNOW EMERGENCY 1A-7A,24P2700203,203,148
01/14/2024 03:04 AM,HANCOCK ST,PARKED ON ODD SIDE,527WTZ,TOW TOW FEE,24P2700204,204,TOW
01/14/2024 03:12 AM,BLAIR ST,PARKED ON ODD SIDE X-306,ISH792,148 148 - SNOW EMERGENCY 1A-7A,24P2700205,205,148
01/14/2024 03:12 AM,BLAIR ST,PARKED ON ODD SIDE X-306,ISH792,TOW TOW FEE,24P2700206,206,TOW
01/14/2024 03:16 AM,BLAIR ST,PARKED ON ODD SIDE,393XTN,148 148 - SNOW EMERGENCY 1A-7A,24P2700207,207,148
01/14/2024 03:16 AM,BLAIR ST,PARKED ON ODD SIDE,393XTN,TOW TOW FEE,24P2700208,208,TOW
01/14/2024 03:21 AM,BLAIR ST,PARKED ON ODD SIDE,TD9067,148 148 - SNOW EMERGENCY 1A-7A,24P2700209,209,148
01/14/2024 03:21 AM,BLAIR ST,PARKED ON ODD SIDE,TD9067,TOW TOW FEE,24P2700210,210,TOW
01/14/2024 03:25 AM,BLAIR ST,PARKED ON ODD SIDE,209SGR,148 148 - SNOW EMERGENCY 1A-7A,24P2700211,211,148
01/14/2024 03:25 AM,BLAIR ST,PARKED ON ODD SIDE,209SGR,TOW TOW FEE,24P2700212,212,TOW
01/14/2024 03:35 AM,MIFFLIN ST,PARKED ON ODD SIDE,DP39242,148 148 - SNOW EMERGENCY 1A-7A,24P2700213,213,148
01/14/2024 03:35 AM,MIFFLIN ST,PARKED ON ODD SIDE,DP39242,TOW TOW FEE,24P2700214,214,TOW
01/14/2024 03:39 AM,MIFFLIN ST,PARKED ON ODD SIDE,ART9649,148 148 - SNOW EMERGENCY 1A-7A,24P2700215,215,148
01/14/2024 03:39 AM,MIFFLIN ST,PARKED ON ODD SIDE,ART9649,TOW TOW FEE,24P2700216,216,TOW
01/14/2024 03:42 AM,MIFFLIN ST,PARKED ON ODD SIDE,AGV2395,148 148 - SNOW EMERGENCY 1A-7A,24P2700217,217,148
01/14/2024 03:42 AM,MIFFLIN ST,PARKED ON ODD SIDE,AGV2395,TOW TOW FEE,24P2700218,218,TOW
01/14/2024 03:49 AM,MIFFLIN ST,PARKED ON ODD SIDE AT N BUTLER ST,AUP4807,148 148 - SNOW EMERGENCY 1A-7A,24P2700219,219,148
01/14/2024 03:49 AM,MIFFLIN ST,PARKED ON ODD SIDE AT N BUTLER ST,AUP4807,TOW TOW FEE,24P2700220,220,TOW
01/14/2024 03:52 AM,MIFFLIN ST,PARKED ON ODD SIDE,ATJ6229,148 148 - SNOW EMERGENCY 1A-7A,24P2700221,221,148
01/14/2024 03:52 AM,MIFFLIN ST,PARKED ON ODD SIDE,ATJ6229,TOW TOW FEE,24P2700222,222,TOW
01/14/2024 04:00 AM,MIFFLIN ST,PARKED ON ODD SIDE AT N FRANKLIN ST,ABL7932,148 148 - SNOW EMERGENCY 1A-7A,24P2700223,223,148
01/14/2024 04:00 AM,MIFFLIN ST,PARKED ON ODD SIDE AT N FRANKLIN ST,ABL7932,TOW TOW FEE,24P2700224,224,TOW
01/14/2024 04:18 AM,HAMILTON ST,PARKED ON ODD SIDE,FP221373,148 148 - SNOW EMERGENCY 1A-7A,24P2700225,225,148
01/14/2024 04:18 AM,HAMILTON ST,PARKED ON ODD SIDE,FP221373,TOW TOW FEE,24P2700226,226,TOW
01/14/2024 04:22 AM,HAMILTON ST,PARKED ON ODD SIDE,AVL7648,148 148 - SNOW EMERGENCY 1A-7A,24P2700227,227,148
01/14/2024 04:22 AM,HAMILTON ST,PARKED ON ODD SIDE,AVL7648,TOW TOW FEE,24P2700228,228,TOW
01/14/2024 04:26 AM,HAMILTON ST,PARKED ON ODD SIDE,AMM8208,148 148 - SNOW EMERGENCY 1A-7A,24P2700229,229,148
01/14/2024 04:26 AM,HAMILTON ST,PARKED ON ODD SIDE,AMM8208,TOW TOW FEE,24P2700230,230,TOW
01/14/2024 04:28 AM,HAMILTON ST,PARKED ON ODD SIDE,AMM7305,148 148 - SNOW EMERGENCY 1A-7A,24P2700231,231,148
01/14/2024 04:28 AM,HAMILTON ST,PARKED ON ODD SIDE,AMM7305,TOW TOW FEE,24P2700232,232,TOW
01/14/2024 04:32 AM,HAMILTON ST,PARKED ON ODD SIDE,213ZGM,148 148 - SNOW EMERGENCY 1A-7A,24P2700233,233,148
01/14/2024 04:32 AM,HAMILTON ST,PARKED ON ODD SIDE,213ZGM,TOW TOW FEE,24P2700234,234,TOW
01/14/2024 04:38 AM,HAMILTON ST,PARKED ON ODD SIDE X-314,AAW9166,148 148 - SNOW EMERGENCY 1A-7A,24P2700235,235,148
01/14/2024 04:38 AM,HAMILTON ST,PARKED ON ODD SIDE X-314,AAW9166,TOW TOW FEE,24P2700236,236,TOW
01/14/2024 04:46 AM,HAMILTON ST,PARKED ON ODD SIDE NEAR CORNER E GORHAM/ N HANCOCK,602YKC,148 148 - SNOW EMERGENCY 1A-7A,24P2700237,237,148
01/14/2024 04:46 AM,HAMILTON ST,PARKED ON ODD SIDE NEAR CORNER E GORHAM/ N HANCOCK,602YKC,TOW TOW FEE,24P2700238,238,TOW
01/14/2024 05:04 AM,DAYTON ST,PARKED ON ODD SIDE AT N PINCKNEY ST,AWD6325,148 148 - SNOW EMERGENCY 1A-7A,24P2700239,239,148
01/14/2024 05:04 AM,DAYTON ST,PARKED ON ODD SIDE AT N PINCKNEY ST,AWD6325,TOW TOW FEE,24P2700240,240,TOW
01/14/2024 05:08 AM,DAYTON ST,PARKED ON ODD SIDE NEAR CORNER N PINCKNEY ST,APK2071,148 148 - SNOW EMERGENCY 1A-7A,24P2700241,241,148
01/14/2024 05:08 AM,DAYTON ST,PARKED ON ODD SIDE NEAR CORNER N PINCKNEY ST,APK2071,TOW TOW FEE,24P2700242,242,TOW
01/14/2024 05:11 AM,DAYTON ST,PARKED ON ODD SIDE X-104,ANK8087,148 148 - SNOW EMERGENCY 1A-7A,24P2700243,243,148
01/14/2024 05:11 AM,DAYTON ST,PARKED ON ODD SIDE X-104,ANK8087,TOW TOW FEE,24P2700244,244,TOW
01/14/2024 05:13 AM,DAYTON ST,PARKED ON ODD SIDE X-112,AUS3431,148 148 - SNOW EMERGENCY 1A-7A,24P2700245,245,148
01/14/2024 05:13 AM,DAYTON ST,PARKED ON ODD SIDE X-112,AUS3431,TOW TOW FEE,24P2700246,246,TOW
01/14/2024 05:27 AM,FAIRCHILD ST,PARKED ON ODD SIDE,532PUX,148 148 - SNOW EMERGENCY 1A-7A,24P2700247,247,148
01/14/2024 05:27 AM,FAIRCHILD ST,PARKED ON ODD SIDE,532PUX,TOW TOW FEE,24P2700248,248,TOW
01/14/2024 05:34 AM,DOTY ST,PARKED ON ODD SIDE,APF3686,148 148 - SNOW EMERGENCY 1A-7A,24P2700249,249,148
01/14/2024 05:34 AM,DOTY ST,PARKED ON ODD SIDE,APF3686,TOW TOW FEE,24P2700250,250,TOW
01/14/2024 05:49 AM,WILSON ST,PARKED ON ODD SIDE,AKV6861,148 148 - SNOW EMERGENCY 1A-7A,24P2700251,251,148
01/14/2024 05:49 AM,WILSON ST,PARKED ON ODD SIDE,AKV6861,TOW TOW FEE,24P2700252,252,TOW
01/14/2024 06:05 AM,WILSON ST,PARKED ON ODD SIDE,287216B,148 148 - SNOW EMERGENCY 1A-7A,24P2700253,253,148
01/14/2024 06:05 AM,WILSON ST,PARKED ON ODD SIDE,287216B,TOW TOW FEE,24P2700254,254,TOW
01/14/2024 06:12 AM,JOHNSON ST,PARKED ON ODD SIDE,ASX4587,148 148 - SNOW EMERGENCY 1A-7A,24P2700255,255,148
01/14/2024 06:12 AM,JOHNSON ST,PARKED ON ODD SIDE,ASX4587,TOW TOW FEE,24P2700256,256,TOW
01/14/2024 06:17 AM,JOHNSON ST,PARKED ON ODD SIDE,AJR7898,148 148 - SNOW EMERGENCY 1A-7A,24P2700257,257,148
01/14/2024 06:17 AM,JOHNSON ST,PARKED ON ODD SIDE,AJR7898,TOW TOW FEE,24P2700258,258,TOW
01/14/2024 06:22 AM,JOHNSON ST,PARKED ON ODD SIDE,AUH4645,148 148 - SNOW EMERGENCY 1A-7A,24P2700259,259,148
01/14/2024 06:22 AM,JOHNSON ST,PARKED ON ODD SIDE,AUH4645,TOW TOW FEE,24P2700260,260,TOW
01/14/2024 06:25 AM,JOHNSON ST,PARKED ON ODD SIDE,AV71089,148 148 - SNOW EMERGENCY 1A-7A,24P2700261,261,148
01/14/2024 06:25 AM,JOHNSON ST,PARKED ON ODD SIDE,AV71089,TOW TOW FEE,24P2700262,262,TOW
01/14/2024 06:30 AM,JOHNSON ST,PARKED ON ODD SIDE,AWH9651,148 148 - SNOW EMERGENCY 1A-7A,24P2700263,263,148
01/14/2024 06:30 AM,JOHNSON ST,PARKED ON ODD SIDE,AWH9651,TOW TOW FEE,24P2700264,264,TOW
01/14/2024 06:30 AM,JOHNSON ST,PARKED ON ODD SIDE,AWH9651,TOW TOW FEE,24P2700264,264,
