Ticket #,Date Issue,Location,Type,Hour,Day
24P1101431,2024-05-02 14:09:00,BROOM ST,Meter,14,Thursday
24P1101432,2024-05-02 14:15:00,MIFFLIN ST,Meter,14,Thursday
24P1101433,2024-05-02 14:30:00,BROOM ST,010,14,Thursday
24P1101434,2024-05-02 14:38:00,GORHAM ST,Meter,14,Thursday
24P1101435,2024-05-02 14:45:00,BROOM ST,010,14,Thursday
24P1101436,2024-05-02 15:00:00,LAKE ST,075,15,Thursday
24P1101437,2024-05-02 15:06:00,LAKE ST,Meter,15,Thursday
24P1101438,2024-05-02 15:09:00,LAKE ST,Meter,15,Thursday
24P1101439,2024-05-02 15:12:00,LAKE ST,Meter,15,Thursday
24P1101440,2024-05-02 15:16:00,LAKE ST,088,15,Thursday
24P1101441,2024-05-02 15:30:00,LANGDON ST,Meter,15,Thursday
24P1101442,2024-05-02 15:33:00,LANGDON ST,Meter,15,Thursday
24P1101443,2024-05-02 15:46:00,LANGDON ST,088,15,Thursday
24P1101444,2024-05-02 15:50:00,LAKE ST,088,15,Thursday
24P1101445,2024-05-03 09:05:00,BROOM ST,Meter,9,Friday
24P1101446,2024-05-03 09:08:00,BROOM ST,Meter,9,Friday
24P1101447,2024-05-03 09:12:00,MIFFLIN ST,Meter,9,Friday
24P1101448,2024-05-03 09:33:00,DAYTON ST,Meter,9,Friday
24P1101449,2024-05-03 09:34:00,DAYTON ST,Meter,9,Friday
24P1101450,2024-05-03 09:38:00,LAKE ST,Meter,9,Friday
24P1101451,2024-05-03 09:55:00,FRANCES ST,Meter,9,Friday
24P1101452,2024-05-03 10:00:00,GILMAN ST,Meter,10,Friday
24P1101453,2024-05-03 10:04:00,GILMAN ST,Meter,10,Friday
24P1101454,2024-05-03 10:09:00,GILMAN ST,Meter,10,Friday
24P1101455,2024-05-03 10:12:00,GILMAN ST,Meter,10,Friday
24P1101456,2024-05-03 10:18:00,GILMAN ST,088,10,Friday
24P1101457,2024-05-03 10:23:00,GILMAN ST,Meter,10,Friday
24P1101458,2024-05-03 10:39:00,HENRY ST,Meter,10,Friday
24P1101459,2024-05-03 10:42:00,HENRY ST,Meter,10,Friday
24P1101460,2024-05-03 10:50:00,STATE ST CAPITOL RAMP,001,10,Friday
24P1101461,2024-05-03 11:01:00,STATE ST CAPITOL RAMP,001,11,Friday
24P1101462,2024-05-03 11:06:00,JOHNSON ST,Meter,11,Friday
24P1101463,2024-05-03 11:07:00,JOHNSON ST,Meter,11,Friday
24P1101464,2024-05-03 11:13:00,HENRY ST,Meter,11,Friday
24P1101465,2024-05-03 11:17:00,HENRY ST,Meter,11,Friday
24P1101466,2024-05-03 11:20:00,HENRY ST,Meter,11,Friday
24P1101467,2024-05-03 11:23:00,HENRY ST,Meter,11,Friday
24P1101468,2024-05-03 11:28:00,HENRY ST,Meter,11,Friday
