fullStreetName,CoordList
Winding Way,"[(-89.30425886707906, 43.21110706441301), (-89.30431193445791, 43.21136519863039), (-89.30436904137702, 43.211672465967), (-89.30449848644965, 43.21233706140498), (-89.30450350036263, 43.21236371518336), (-89.3045092257009, 43.21239029138453), (-89.30451565879093, 43.21241678100386), (-89.304522798422, 43.212443174139125), (-89.30453064215453, 43.2124694599867), (-89.30453918631842, 43.212495627741816), (-89.30454842846883, 43.212521669301054), (-89.3045583637051, 43.21254757385826), (-89.30456898958582, 43.212573331509915), (-89.3045803012084, 43.2125989323499), (-89.30459229490097, 43.21262436647336), (-89.30460496453033, 43.21264962397303), (-89.30461830765323, 43.2126746958453), (-89.30463231813653, 43.212699572182856), (-89.30464698984525, 43.21272424397832), (-89.3046623178766, 43.21274870132559), (-89.3046782960974, 43.212772934317236), (-89.3046949183708, 43.21279693484596)]"
Winding Way,"[(-89.30454287990088, 43.210053505673315), (-89.30453071244753, 43.210163228149725), (-89.30450328721659, 43.210285971711954), (-89.30442757890813, 43.2105237183109), (-89.3043829885255, 43.21065734956529), (-89.30436677936952, 43.21070694167339), (-89.30435117172408, 43.21075663700573), (-89.30433616805853, 43.2108064319649), (-89.30432176715235, 43.210856322049416), (-89.30430797270554, 43.210906303663045), (-89.30429478472809, 43.21095637230554), (-89.30428220322841, 43.21100652437685), (-89.30427023067422, 43.21105675717948), (-89.30425886707906, 43.21110706441301)]"
Winding Way,"[(-89.3046949183708, 43.21279693484596), (-89.30478731758524, 43.21290128109088), (-89.3048083714671, 43.212923251061305), (-89.3048299944617, 43.21294492458418), (-89.30485217674186, 43.21296629264839), (-89.30487491093812, 43.21298734804538), (-89.30489818845044, 43.213008083565484), (-89.30492200067856, 43.21302849199893), (-89.30494634025641, 43.21304856433699), (-89.30497119734972, 43.21306829516888), (-89.30499656335994, 43.21308767638479), (-89.30502242845614, 43.21310670077368), (-89.30504878403629, 43.213125362025906), (-89.30507562026945, 43.2131436529304), (-89.30510292732284, 43.21316156717633), (-89.30513069536369, 43.213179098452656), (-89.30515891456086, 43.213196239548544), (-89.30518757384758, 43.213212985951856), (-89.30521666462494, 43.21322932955286), (-89.30524617459537, 43.21324526583826), (-89.30527609392588, 43.213260788497166), (-89.3053064115512, 43.21327589211757), (-89.30533711640767, 43.21329057038722), (-89.30536819742643, 43.21330481969433), (-89.3053996435439, 43.213318633726686), (-89.30543144369447, 43.213332007072395), (-89.30546358557874, 43.213344936118155), (-89.30549605813101, 43.21335741545211), (-89.30561764729806, 43.21339869250426)]"
Winding Way,"[(-89.30561764729806, 43.21339869250426), (-89.30566871255418, 43.213410743348), (-89.30571998549271, 43.213422308337435), (-89.30577145996122, 43.213433386565974), (-89.30582312611733, 43.21344397622325), (-89.30587497534911, 43.21345407550007), (-89.30592700027533, 43.21346368258858), (-89.30597918982109, 43.21347279657722), (-89.30603153660682, 43.213481414758085), (-89.30608403202052, 43.21348953532205), (-89.3061366662146, 43.213497159159004), (-89.30618943181096, 43.21350428266109), (-89.30624231773308, 43.21351090581683), (-89.30629531783005, 43.21351702681976), (-89.30634842225595, 43.213522645659765), (-89.30640162116642, 43.21352776142665), (-89.30644264992421, 43.21353068309573), (-89.30648360387406, 43.21353412221983), (-89.30652447194342, 43.21353807788777), (-89.30656523936956, 43.21354254828457), (-89.30660589507806, 43.21354753339921), (-89.30664642799965, 43.21355303052035), (-89.3066868245988, 43.213559039634596), (-89.30672707380958, 43.213565556230435), (-89.30676716209463, 43.21357258119458), (-89.30680707961696, 43.21358011091691), (-89.30684681407661, 43.213588142685005), (-89.30688635193957, 43.2135966755854), (-89.30692568336873, 43.21360570600809), (-89.30696479606408, 43.21361523124062), (-89.3070036764933, 43.21362524946955), (-89.3070423160497, 43.213635757086095), (-89.30708070243494, 43.213646750477885), (-89.30711882211828, 43.2136582269313), (-89.30714489202477, 43.21366629078801), (-89.30717066073066, 43.21367485658053), (-89.3071961110198, 43.21368391799112), (-89.30722122444726, 43.213693467801036), (-89.30724598379511, 43.21370350059258), (-89.30727037184894, 43.21371400914829), (-89.30729437139591, 43.213724985350304), (-89.30731796522144, 43.21373642198111)]"
Winding Way,"[(-89.30731796522144, 43.21373642198111), (-89.30757603104442, 43.213962985112445), (-89.30759214419996, 43.213979010910045), (-89.30760767102127, 43.21399534394631), (-89.3076225992239, 43.214011972508224), (-89.30763691775405, 43.21402888488388), (-89.30765061924959, 43.214046069365175), (-89.30766369265825, 43.21406351334016), (-89.30767612692603, 43.21408120509702), (-89.30768791592301, 43.214099132028736), (-89.30769905105808, 43.21411728152587), (-89.30770952250937, 43.214135640977645), (-89.30771932537925, 43.2141541968782), (-89.30772845107639, 43.21417293661803), (-89.30773689347234, 43.21419184668998), (-89.30774464643709, 43.214210914487026), (-89.30775170630513, 43.214230125604374), (-89.30775806571728, 43.214249466533644), (-89.30776372100466, 43.21426892467023), (-89.30776866850161, 43.2142884856092), (-89.30777290454087, 43.21430813584594), (-89.30777642668738, 43.214327860976795), (-89.30777923127215, 43.214347648397045), (-89.30778131709239, 43.214367482804256), (-89.30778268294371, 43.21438734979599), (-89.30778332761656, 43.214407237670095), (-89.30778324990987, 43.214427130223875), (-89.30778245107702, 43.2144470148576), (-89.3077809311459, 43.21446687626984), (-89.30777869136992, 43.21448670186082), (-89.30777573177686, 43.214506476329085), (-89.30777205731198, 43.21452618707856), (-89.3077652106396, 43.21455298007919), (-89.3077576663882, 43.21457967247455), (-89.30774942703665, 43.21460625436607), (-89.30774049506041, 43.21463271765534), (-89.30773087540295, 43.2146590506462), (-89.30772056931087, 43.214685244338874), (-89.30770958172263, 43.21471128973736), (-89.30769791757842, 43.21473717694553), (-89.30768557935548, 43.21476289696483), (-89.30765449691435, 43.21481727925786), (-89.30762290277357, 43.214871503517024), (-89.307590796937, 43.21492556704162), (-89.3075581818682, 43.21497946803356), (-89.30752505757447, 43.215033201992064), (-89.30749142897892, 43.21508676802149), (-89.30745729362604, 43.21514016251864), (-89.3074465320526, 43.21515843414024), (-89.30743635099594, 43.21517688455714), (-89.30742675909264, 43.215195502077094), (-89.30741775882305, 43.2152142768019), (-89.30740935758824, 43.21523319973827), (-89.3074015578702, 43.215252260087915), (-89.30739436584103, 43.215271447956226), (-89.30738778398275, 43.21529075254491), (-89.30738181600637, 43.215310163956936), (-89.30737646439555, 43.215329670493844), (-89.3073717340903, 43.21534926315986), (-89.3073676263436, 43.21536893025533), (-89.30736166879612, 43.21540314436167), (-89.30735636706345, 43.21543741582905), (-89.30735171992784, 43.215471738355795), (-89.30734773109572, 43.21550610474503), (-89.30734440057998, 43.215540508696336), (-89.30734172839526, 43.21557494300918), (-89.30733971455271, 43.21560940228307), (-89.30733836029928, 43.21564387841864), (-89.30734292766519, 43.2164291947672)]"
Wilson Street,"[(-89.74040607779031, 43.01081059981493), (-89.74124077868092, 43.0108038487841), (-89.74207748613507, 43.0107987647663)]"
Wilson Street,"[(-89.74406913779788, 43.01078751642029), (-89.74511209610286, 43.01078667203397), (-89.74512208502806, 43.01078664832341), (-89.7451320509622, 43.01078715214651), (-89.7451419399333, 43.01078818275556), (-89.74515170406424, 43.010789732184755), (-89.74516128935947, 43.01079179518594), (-89.7451706479134, 43.01079435839271), (-89.74517972937691, 43.01079741024572), (-89.74518848828353, 43.01080093467145), (-89.74519687915232, 43.01080491289589), (-89.7452048577148, 43.010809323441364)]"
Wilson Street,"[(-89.74281955969468, 43.01079291659624), (-89.74406913779788, 43.01078751642029)]"
Wilson Street,"[(-89.74207748613507, 43.0107987647663), (-89.74281955969468, 43.01079291659624)]"
Wisconsin Avenue,"[(-89.30446377396055, 43.02133703365038), (-89.30396303042922, 43.02140616570725)]"
Wisconsin Avenue,"[(-89.30482508885328, 43.02128824467842), (-89.30446377396055, 43.02133703365038)]"
Wisconsin Avenue,"[(-89.30396303042922, 43.02140616570725), (-89.30363257315348, 43.021452458248994), (-89.30361432673837, 43.02145544389659), (-89.30359595726732, 43.02145798925913), (-89.30357748314894, 43.021460090755234), (-89.30355892524031, 43.02146174750635), (-89.303540303175, 43.02146295683247), (-89.30352163781009, 43.021463717855134)]"
Williamsburg Way,"[(-89.47498343947446, 43.02463145349387), (-89.47545135789584, 43.02437959102418), (-89.47547306245492, 43.02436653112043), (-89.47549517094991, 43.02435384457013), (-89.475517674798, 43.024341536777705), (-89.47554056173666, 43.02432961404948), (-89.47556381827732, 43.02431808359223), (-89.47558743215686, 43.02430695081229), (-89.47561139111284, 43.02429622201582), (-89.47563568165607, 43.02428590350975), (-89.47566029152345, 43.02427600070021), (-89.4756852072243, 43.02426651809392), (-89.47571041526872, 43.0242574610976), (-89.47573590339293, 43.02424883421739)]"
Williamsburg Way,"[(-89.47217708645297, 43.024878755366224), (-89.4722451934837, 43.02488307852737), (-89.47231335046266, 43.024886957871765), (-89.47238155125511, 43.02489039430207), (-89.47244979095076, 43.024893386020246), (-89.47251806464155, 43.02489593392838), (-89.47300968837165, 43.02490980517278), (-89.47376331334918, 43.024931064337956), (-89.47380031715834, 43.0249313950967), (-89.47383732296642, 43.02493118307616), (-89.47387431482453, 43.024930429183655), (-89.47391127923729, 43.02492913432531), (-89.47394820025431, 43.024927297608315), (-89.47398506438095, 43.02492492083905), (-89.4740218568945, 43.02492200402421), (-89.47405856184665, 43.02491854897136), (-89.47409516696978, 43.02491455748629), (-89.47413165508817, 43.024910030477066), (-89.47416801270721, 43.02490496975009), (-89.47420422510658, 43.024899378012606), (-89.47424027879083, 43.02489325617087), (-89.47427615904044, 43.02488660783227), (-89.47431185113476, 43.02487943570398), (-89.47434734035268, 43.02487174159306), (-89.4743826132013, 43.024863529106334), (-89.4744176561879, 43.02485480185064), (-89.47445201549128, 43.02484568334847), (-89.47448612409214, 43.02483606988991), (-89.47451996849699, 43.02482596418174), (-89.47455353398777, 43.024815371631526), (-89.47458680829804, 43.02480429494546), (-89.4746197791634, 43.024792739530106), (-89.47465243186532, 43.02478070989297), (-89.47468475659244, 43.02476821053945), (-89.47471673862617, 43.0247552459771), (-89.47474836570161, 43.02474182071233), (-89.47477962678234, 43.02472794105137), (-89.47498343947446, 43.02463145349387)]"
Williamsburg Way,"[(-89.47126673944578, 43.02472808661971), (-89.47131891900015, 43.02474083769321), (-89.4713713116616, 43.02475311069277), (-89.47142390761367, 43.02476490472226), (-89.47147669949156, 43.02477621618409), (-89.47152967993307, 43.02478704508119), (-89.47158284034724, 43.02479738871658), (-89.47163617214365, 43.02480724529365), (-89.47168966673333, 43.02481661481575), (-89.47174331675127, 43.0248254936855), (-89.47179711238165, 43.024833881906886), (-89.47185104748847, 43.02484177858227), (-89.47190511102677, 43.02484918101592), (-89.47195929686126, 43.02485608921032), (-89.47201359640142, 43.02486250136881), (-89.47206799983137, 43.02486841749553), (-89.47212249978743, 43.02487383579327), (-89.47217708645297, 43.024878755366224)]"
Williamsburg Way,"[(-89.4691778657068, 43.024018139146776), (-89.46953508800986, 43.02417024466339), (-89.46965346994574, 43.02422065220461), (-89.46967542906275, 43.024230731530395), (-89.46969773995372, 43.02424038495375), (-89.46972038911704, 43.02424960437908), (-89.46974336059967, 43.02425838441216), (-89.46976663844794, 43.024266718758646), (-89.46979020670865, 43.02427460202437), (-89.46981404942797, 43.02428202791501), (-89.46983814942658, 43.02428899193695), (-89.46986249075131, 43.02429548869604), (-89.46988705622351, 43.024301514598875), (-89.4699118286631, 43.024307064251786), (-89.46993679089276, 43.024312135861635), (-89.46996192695853, 43.024316723134056), (-89.46998721723077, 43.024320826077286), (-89.47001264698304, 43.02432443929667)]"
Williamsburg Way,"[(-89.47573590339293, 43.02424883421739), (-89.47576313479408, 43.02424018851305), (-89.47579064755516, 43.024232034130655), (-89.47581842327844, 43.02422437557914), (-89.47584644724827, 43.02421721916603), (-89.47587469983857, 43.02421056760066), (-89.475903167559, 43.024204425389776), (-89.47593183078361, 43.024198795242704), (-89.47596067234235, 43.02419368256807), (-89.47598967751578, 43.024189089172864), (-89.47601882545119, 43.02418501776715), (-89.47604810142913, 43.02418147015794), (-89.47607748705128, 43.02417844995422), (-89.47610696514462, 43.024175958964264), (-89.47613651608097, 43.024173997197174), (-89.47616612514088, 43.024172566460145), (-89.47619577147088, 43.02417166856319), (-89.47622544034938, 43.02417130261303), (-89.4762551121488, 43.02417146951917), (-89.47927111489611, 43.02425410019545)]"
Williamsburg Way,"[(-89.47927111489611, 43.02425410019545), (-89.47951679115894, 43.02426294606964), (-89.47955398363119, 43.02426338738575), (-89.47959118050876, 43.024263289521485), (-89.4796283670672, 43.024262650684), (-89.47966552858556, 43.02426147268087), (-89.47970265279463, 43.0242597555184), (-89.47973972251813, 43.02425749920511), (-89.47977672303507, 43.02425470554883), (-89.47981364207715, 43.024251375455805), (-89.47985046492333, 43.02424751073384), (-89.47988717562417, 43.024243111391016), (-89.47992375945951, 43.0242381801352), (-89.47996020416198, 43.02423271877295), (-89.47999649501068, 43.024226729112016), (-89.48003261605956, 43.024220214761044), (-89.48006855504038, 43.02421317662659), (-89.480104297234, 43.02420561831666), (-89.48013982792037, 43.02419754253917), (-89.48017513483401, 43.02418895290106), (-89.48021020202815, 43.02417985211091), (-89.48024501723806, 43.02417024467572), (-89.48027956819747, 43.02416013330226), (-89.48031383773379, 43.02414952159995), (-89.48034781481095, 43.02413841587544), (-89.48038148716185, 43.024126817935425), (-89.48041483884334, 43.02411473408903), (-89.480447857591, 43.024102168843356), (-89.48048053236636, 43.02408912580478), (-89.48051284845394, 43.02407561218192), (-89.48094854205085, 43.02387207143212)]"
Williamsburg Way,"[(-89.4824822814719, 43.02346712211781), (-89.48389499379223, 43.02351265802964)]"
Williamsburg Way,"[(-89.48094854205085, 43.02387207143212), (-89.48140156699017, 43.02365527222106), (-89.48142822112352, 43.02364192508843), (-89.48145526823696, 43.02362900979901), (-89.48148269361437, 43.02361653176078), (-89.48151048499507, 43.02360449818077), (-89.48153862888987, 43.02359291446635), (-89.48156711303643, 43.02358178602426), (-89.48159592149109, 43.02357111736314), (-89.48162504322016, 43.0235609156893), (-89.48165446105155, 43.02355118371179), (-89.4816841639507, 43.02354192773689), (-89.48171413474648, 43.02353315137373), (-89.48174436240267, 43.02352485912848), (-89.48177482852223, 43.02351705551099), (-89.48180552084044, 43.023509743227784), (-89.48183642463992, 43.02350292588683), (-89.48186752520324, 43.023496607096114), (-89.4818988065853, 43.0234907895641), (-89.48193025406887, 43.02348547689873), (-89.4819618517079, 43.02348067090849), (-89.48199358601113, 43.02347637430052), (-89.48202544225948, 43.02347258888276), (-89.48205740205438, 43.02346931736503), (-89.48208945312865, 43.02346655975364), (-89.48212157830967, 43.02346431785772), (-89.48215376287848, 43.02346259348516), (-89.48218599088837, 43.023461387544394), (-89.48221824761772, 43.023460699143), (-89.4822505171207, 43.02346053008957), (-89.48228278344901, 43.023460879492305), (-89.4824822814719, 43.02346712211781)]"
Williamsburg Way,"[(-89.4672172463748, 43.023273095969934), (-89.4672700405242, 43.02328528878259), (-89.46732263383872, 43.0232979434067), (-89.46737501650311, 43.023311057146095), (-89.46742718238372, 43.0233246291033), (-89.46747912411823, 43.02333865568118), (-89.46753083434682, 43.02335313688292), (-89.46758230448097, 43.02336807001186), (-89.4676335283856, 43.023383452370474), (-89.4676844986996, 43.0233992821618), (-89.46773520806109, 43.02341555668879), (-89.4677856491095, 43.02343227505454), (-89.46783581448165, 43.02344943276186), (-89.46788569804369, 43.02346702891336), (-89.46793529120689, 43.02348506081263), (-89.46828523307703, 43.02363804806147)]"
Williamsburg Way,"[(-89.46862803630864, 43.02378401807319), (-89.46885342738324, 43.02387999155986)]"
Williamsburg Way,"[(-89.4687094500003, 43.02367267916258), (-89.46893561594146, 43.023768399242854)]"
Williamsburg Way,"[(-89.46861629643358, 43.02363346948201), (-89.46861630993311, 43.023633475777324), (-89.4687094500003, 43.02367267916258)]"
Williamsburg Way,"[(-89.46853999562612, 43.023746024105435), (-89.46862802894509, 43.02378401447573), (-89.46862803630864, 43.02378401807319)]"
Williamsburg Way,"[(-89.46828523307703, 43.02363804806147), (-89.46853999562612, 43.023746024105435)]"
Williamsburg Way,"[(-89.46837262764731, 43.0235297295495), (-89.46861629643358, 43.02363346948201)]"
Williamsburg Way,"[(-89.46828523307703, 43.02363804806147), (-89.46837262764731, 43.0235297295495)]"
Williamsburg Way,"[(-89.46902653043449, 43.023953700183036), (-89.4691778657068, 43.024018139146776)]"
Williamsburg Way,"[(-89.46910898357989, 43.023841861904295), (-89.46910898603483, 43.023841863703474), (-89.46925426039195, 43.023905901802685)]"
Williamsburg Way,"[(-89.46893561594146, 43.023768399242854), (-89.46910898357989, 43.023841861904295)]"
Williamsburg Way,"[(-89.46885342738324, 43.02387999155986), (-89.46902653043449, 43.023953700183036)]"
Williamsburg Way,"[(-89.4691778657068, 43.024018139146776), (-89.46925426039195, 43.023905901802685)]"
Williamsburg Way,"[(-89.47064497866636, 43.02459244934672), (-89.47094915875576, 43.02466687717002), (-89.47098379250433, 43.024675371149236), (-89.4710186111806, 43.024683446487764), (-89.47105360496725, 43.0246911004894), (-89.4710887665027, 43.02469833315702), (-89.47112408474138, 43.02470513999473), (-89.47115955109469, 43.02471152100596), (-89.4711951557454, 43.02471747349454), (-89.47123088887672, 43.02472299566427), (-89.47126673944578, 43.02472808661971)]"
Williamsburg Way,"[(-89.4708376323567, 43.02442635847734), (-89.47084298132141, 43.02443884343262), (-89.47084901839848, 43.02445115887437), (-89.47085573620963, 43.02446328230274), (-89.47086312001916, 43.02447519572173), (-89.47087116122334, 43.02448687843234), (-89.47087984263129, 43.024498310639295), (-89.47088915318703, 43.024509473444915), (-89.4708990757011, 43.0245203488541), (-89.47090959421075, 43.02453091887127), (-89.4709206902997, 43.024541165501944), (-89.4709323467797, 43.024551072551276), (-89.47094454400758, 43.024560622025234), (-89.47095726111529, 43.02456979863071), (-89.47097047723553, 43.024578587974624), (-89.47098417150019, 43.02458697476387), (-89.47099831936217, 43.02459494550709), (-89.47101289872712, 43.0246024858117), (-89.47102788382323, 43.02460958488733), (-89.47104325132995, 43.02461622924206), (-89.47107637237318, 43.024630880592994), (-89.4711091147036, 43.024645983951494), (-89.47114146482232, 43.02466153392302), (-89.47117341413706, 43.02467752421088), (-89.47120495037713, 43.02469395122015), (-89.4712360624949, 43.024710806854884), (-89.47126673944578, 43.02472808661971)]"
Williamsburg Way,"[(-89.46925426039195, 43.023905901802685), (-89.46966032018337, 43.024081783950166), (-89.46969222398553, 43.024095325471784), (-89.46972447096385, 43.024108420387265), (-89.46975705130056, 43.02412106509992), (-89.46978995149614, 43.024133254214476), (-89.4698231605059, 43.02414498413468), (-89.46985666605839, 43.02415625126507), (-89.46989045710691, 43.02416704930914), (-89.46992452138198, 43.02417737737164), (-89.46995884538316, 43.024187229157306), (-89.46999341806641, 43.024196601970054), (-89.47002822593394, 43.02420549311503), (-89.47006325794037, 43.024213898096164), (-89.47009849936165, 43.024221815119), (-89.47013394038052, 43.02422924148732), (-89.4701695662717, 43.0242361736066), (-89.4702053647641, 43.02424260878144), (-89.47024132236128, 43.02424854611734), (-89.4702774280183, 43.02425398201826), (-89.47031366578504, 43.024258915590686), (-89.4703500258441, 43.02426334413834), (-89.47038649347208, 43.02426726676709), (-89.47042305517176, 43.02427068168244)]"
Williamsburg Way,"[(-89.47042305517176, 43.02427068168244), (-89.47059950673302, 43.02427883327981)]"
Williamsburg Way,"[(-89.47001264698304, 43.02432443929667), (-89.47001569141787, 43.02431903196212), (-89.47001938500978, 43.02431384758352), (-89.47002369711984, 43.024308926678586), (-89.47002859220107, 43.02430430886691), (-89.47003403347843, 43.02430003196843), (-89.47003997436018, 43.02429613110687), (-89.47004636947743, 43.02429263600477), (-89.47005316487274, 43.02428957548818), (-89.47006030658603, 43.02428697478261), (-89.4700677382002, 43.02428485461422), (-89.47007539961476, 43.02428323211009), (-89.47008322704546, 43.024282119898544), (-89.47009115915886, 43.0242815270062), (-89.47009913216431, 43.02428145796044), (-89.47010708226924, 43.02428191458806), (-89.4701149432224, 43.024282892416316), (-89.47012265367634, 43.02428438246978), (-89.47014262454239, 43.02428698532268), (-89.47016270420808, 43.024289089465356), (-89.47018286936007, 43.02429069040702), (-89.47020309791598, 43.02429178905702), (-89.47022336533608, 43.02429238182515), (-89.4702436483113, 43.024292469621294), (-89.47026392353084, 43.02429205155519), (-89.47028416768562, 43.02429112853661), (-89.47030435746557, 43.02428970057553), (-89.47032446956288, 43.02428777038198), (-89.4703444806698, 43.0242853406662), (-89.47036436747771, 43.02428241323829), (-89.47038410790573, 43.02427899080792), (-89.47040367742197, 43.024275079686284), (-89.47042305517176, 43.02427068168244)]"
Williamsburg Way,"[(-89.47001264698304, 43.02432443929667), (-89.47005443480901, 43.02433244270794), (-89.4700963744313, 43.02434000948689), (-89.4701384560331, 43.02434713783729), (-89.47018067102523, 43.0243538268625), (-89.47022301204383, 43.02436007386502), (-89.47023855710746, 43.024363339239706), (-89.4702538854262, 43.02436711686599), (-89.47026896509617, 43.02437139775638), (-89.47028376544169, 43.02437617472288), (-89.47029825701044, 43.024381436076624), (-89.47031241035192, 43.02438717282895), (-89.47032619601384, 43.02439337329096), (-89.47033958576823, 43.0244000230729), (-89.47035255261635, 43.02440711048489), (-89.47036506955627, 43.02441462023644), (-89.47037711203984, 43.02442253703622), (-89.4703886555175, 43.02443084379275), (-89.47039967544086, 43.024439525214454), (-89.47041014971317, 43.02444856330866), (-89.47042005746368, 43.02445793918206), (-89.47042937659414, 43.024467633041596)]"
Williamsburg Way,"[(-89.47042937659414, 43.024467633041596), (-89.47043428514016, 43.02447709743162), (-89.47043988054305, 43.02448635450645), (-89.47044614806005, 43.024495377268906), (-89.47045306926728, 43.0245041378232), (-89.47046062451746, 43.02451261277469), (-89.4704687904815, 43.02452077693003), (-89.4704775450571, 43.02452860509522), (-89.47048686123802, 43.024536076579096), (-89.47049671324352, 43.0245431688896), (-89.47050707161303, 43.024549860436366), (-89.47051790688876, 43.02455613322956), (-89.47052918715846, 43.024561968380176), (-89.47054088051142, 43.02456734879943), (-89.47055295135763, 43.024572259200504), (-89.47056536533466, 43.02457668519582), (-89.47057808562795, 43.02458061419951), (-89.47059107664951, 43.0245840336249), (-89.47060430036133, 43.02458693538694), (-89.47061771872325, 43.024589308700364), (-89.47063129001953, 43.02459114908225), (-89.47064497866636, 43.02459244934672)]"
Williamsburg Way,"[(-89.47059950673302, 43.02427883327981), (-89.47061262259614, 43.02427883763167), (-89.47062571802738, 43.02427938115677), (-89.4706387500872, 43.02428046207303), (-89.4706516807427, 43.02428207769618), (-89.47066446705071, 43.024284221743805), (-89.47067706974859, 43.02428688793175), (-89.4706894483462, 43.02429006907633), (-89.47070156602942, 43.024293752591745), (-89.47071338230661, 43.02429792949407), (-89.47072486036225, 43.02430258539728), (-89.47073596583441, 43.0243077059143), (-89.47074666313287, 43.02431327485839), (-89.47075691789351, 43.02431927514209), (-89.47076669820358, 43.02432568697664), (-89.470775973378, 43.024332491472876), (-89.47078471395535, 43.02433966614073), (-89.47079289292803, 43.02434718848899), (-89.47080048574193, 43.02435503602546), (-89.47080746538708, 43.02436318355863), (-89.47081381344059, 43.02437160499328), (-89.47081950779823, 43.02438027333556), (-89.47082453126451, 43.02438916338984), (-89.47082886786714, 43.02439824545923), (-89.47083250408816, 43.024407490746185), (-89.47083542886459, 43.02441687225209), (-89.4708376323567, 43.02442635847734)]"
Williamsburg Way,"[(-89.4672172463748, 43.023273095969934), (-89.46725778162637, 43.02327416284607), (-89.46729828658326, 43.02327574008238), (-89.46733874897983, 43.023277829483895), (-89.46737915532039, 43.023280428355775), (-89.46741949579221, 43.023283537601934), (-89.46745975690034, 43.02328715542765), (-89.46749992760321, 43.02329128003714), (-89.46753999440773, 43.02329591233596), (-89.46757994749794, 43.02330104872765), (-89.46761977460676, 43.02330668921722), (-89.46765946346598, 43.02331283200943), (-89.46769900180652, 43.02331947440899), (-89.46773837858689, 43.02332661462023), (-89.46777758276608, 43.02333425174761), (-89.46781660207378, 43.023342381295635), (-89.46785542424283, 43.02335100326937), (-89.46789403945647, 43.023360113172394), (-89.46793243422009, 43.02336971011023), (-89.46797059994357, 43.02337978958596), (-89.46800852190482, 43.02339034980542), (-89.46804619151374, 43.023401386271864), (-89.46808359650163, 43.02341289719017), (-89.46812072582554, 43.02342487896459), (-89.46837262764731, 43.0235297295495)]"
